LAMMPS data file via write_data, version 22 Dec 2022, timestep = 1000000

300 atoms
2 atom types
200 bonds
1 bond types
100 angles
1 angle types

-100 100 xlo xhi
-100 100 ylo yhi
-100 100 zlo zhi

Masses

1 15.9994
2 1.008

Atoms # full

218 73 2 0.4238 60.83663364984696 -62.31028866265792 -95.50812436445756 0 7 -4
217 73 1 -0.8476 60.09796503642809 -61.72975123515762 -95.16556349543518 0 7 -4
88 30 1 -0.8476 59.7200778762295 -60.94885453896944 -92.13849765631835 16 3 5
90 30 2 0.4238 60.54852634934459 -60.53119840983944 -91.76532575290828 16 3 5
89 30 2 0.4238 59.89114230521318 -61.247308239062 -93.0774792504836 16 3 5
219 73 2 0.4238 59.33922527167467 -61.73665357242216 -95.81694128462856 0 7 -4
263 88 2 0.4238 72.31318251893263 -45.913216687015904 -92.39266026925529 5 -2 -9
262 88 1 -0.8476 71.35078998266518 -45.66956469078465 -92.27251342751138 5 -2 -9
264 88 2 0.4238 70.77687643373397 -46.456232033336136 -92.50007745781856 5 -2 -9
187 63 1 -0.8476 89.51091778904895 -46.75594123948701 -96.35580906369898 1 -7 -4
189 63 2 0.4238 89.64886742973518 -45.947347476233176 -95.78383789618321 1 -7 -4
188 63 2 0.4238 89.57325469415402 -47.57858271454919 -95.79064104446736 1 -7 -4
25 9 1 -0.8476 89.52005235023167 -47.40160177840286 -99.06110219382117 -3 -19 -6
26 9 2 0.4238 90.3291634924829 -46.81785561162513 -98.99306175361491 -3 -19 -6
241 81 1 -0.8476 77.09583957362614 -29.5093025221996 99.42457044402266 8 4 -2
243 81 2 0.4238 77.49777145139312 -28.594492691674404 99.46425981540618 8 4 -2
3 1 2 0.4238 77.37312201461549 -30.2334265522446 95.75939070103608 -4 5 4
1 1 1 -0.8476 77.98750075627116 -30.58977295605089 96.46335455230452 -4 5 4
2 1 2 0.4238 77.56922292479253 -30.468060367294616 97.36351319601852 -4 5 4
74 25 2 0.4238 -1.9879521686007482 19.345773151752113 -95.19340113934825 3 -1 -10
146 49 2 0.4238 -38.95513573165459 74.32949958204021 -96.78209169460737 -10 -1 6
147 49 2 0.4238 -39.188879562759205 75.88319048712923 -97.22712804311404 -10 -1 6
145 49 1 -0.8476 -38.598889587787085 75.26128204081081 -96.71220613398235 -10 -1 6
72 24 2 0.4238 36.071356122506124 -54.23126737691615 -85.35529630517571 3 -6 9
71 24 2 0.4238 34.921433416506005 -54.2121644907071 -84.19601119755825 3 -6 9
70 24 1 -0.8476 35.73236901148424 -53.74581263375209 -84.5494244321844 3 -6 9
242 81 2 0.4238 76.44001179850692 -29.617927304147923 -99.82836249856985 8 4 -1
73 25 1 -0.8476 -1.8040608280056902 19.015224595061603 -94.26769563159661 3 -1 -10
75 25 2 0.4238 -0.9676167292855361 19.440462275369907 -93.92193862268905 3 -1 -10
225 75 2 0.4238 89.68855352114412 41.5701490136469 -87.18227790851383 0 -3 -8
223 75 1 -0.8476 90.42067142212208 42.09549278008274 -87.61591025537638 0 -3 -8
224 75 2 0.4238 91.30668745018583 41.75506937578007 -87.30110886291119 0 -3 -8
229 77 1 -0.8476 -87.38687145810452 -54.22672495256695 -72.49732622568278 -11 -14 16
231 77 2 0.4238 -87.79919717439066 -54.598243738237976 -71.66547602075049 -11 -14 16
230 77 2 0.4238 -87.30050038153001 -54.95282259776093 -73.17949142592661 -11 -14 16
216 72 2 0.4238 81.30565820939223 50.30796285598362 -81.22986783570721 -7 -1 10
176 59 2 0.4238 79.31571916090138 52.5253366408682 -84.25372969714046 6 4 1
177 59 2 0.4238 80.60767815938105 52.08056444027092 -83.3594903623504 6 4 1
175 59 1 -0.8476 79.96921892191746 52.82411422918922 -83.55826354238368 6 4 1
215 72 2 0.4238 82.68691899687627 50.85604146156737 -81.90689358377674 -7 -1 10
214 72 1 -0.8476 81.69230304836059 50.81331427134082 -82.00131380124226 -7 -1 10
184 62 1 -0.8476 8.871177303901266 92.65444726857828 -82.0023077415042 0 12 4
185 62 2 0.4238 9.80789677131496 92.77077350824815 -82.33251198181749 0 12 4
186 62 2 0.4238 8.281646989276688 93.3445033018122 -82.42218264085878 0 12 4
76 26 1 -0.8476 75.69140454776775 -74.82437582329662 -79.36830485789042 1 -10 -5
77 26 2 0.4238 75.73063908535892 -75.6903036988156 -78.86967388128252 1 -10 -5
78 26 2 0.4238 75.38552842433641 -74.99289179841372 -80.3053479995056 1 -10 -5
85 29 1 -0.8476 -34.18038492185406 -70.06891668231566 -85.02535748339398 4 13 16
87 29 2 0.4238 -34.998560464125966 -69.68783650100679 -84.59480320938955 4 13 16
86 29 2 0.4238 -33.47210246959969 -70.20544877067105 -84.33274953109414 4 13 16
278 93 2 0.4238 21.66349042332058 -60.28452020871202 -81.72585079804033 0 3 7
279 93 2 0.4238 21.051635918153035 -61.10778059564309 -80.45521792785625 0 3 7
277 93 1 -0.8476 20.835142943390892 -60.68700449881799 -81.33617137709616 0 3 7
156 52 2 0.4238 -41.93382502658823 11.492683196835719 -82.13480511671258 0 -3 8
154 52 1 -0.8476 -41.102483138584525 11.910753488770125 -81.7685836795596 0 -3 8
155 52 2 0.4238 -41.26632565089203 12.210549176021336 -80.8287364861903 0 -3 8
61 21 1 -0.8476 -93.74575082997336 50.837932546569625 -75.54745552549166 8 2 9
63 21 2 0.4238 -93.70927357099386 51.33758563299267 -76.41291553854495 8 2 9
62 21 2 0.4238 -94.68875815998048 50.814684750770134 -75.21549218346537 8 2 9
247 83 1 -0.8476 62.628780972235624 55.3029609464593 -78.04557126871448 -6 16 -4
248 83 2 0.4238 63.164020165152905 54.45997420726403 -77.99148701286657 -6 16 -4
249 83 2 0.4238 63.09053363426401 56.024651143037076 -77.52985190866093 -6 16 -4
206 69 2 0.4238 66.63112470534203 18.24990732972032 -79.00171990138789 5 8 -4
207 69 2 0.4238 66.6422600442793 18.65762985532016 -77.42049722227404 5 8 -4
205 69 1 -0.8476 67.18579336379891 18.280104646190477 -78.17019600508604 5 8 -4
183 61 2 0.4238 9.469569029692016 96.65586685885548 -68.44975339725168 -9 0 4
51 17 2 0.4238 49.16501939297796 96.26564858818277 -72.29321450369618 1 0 -10
49 17 1 -0.8476 48.57161490167625 97.00233816948368 -71.9688918772676 1 0 -10
50 17 2 0.4238 48.39302716420498 97.64061582786488 -72.71770462683071 1 0 -10
257 86 2 0.4238 45.209801769375915 -75.17745180853639 -61.20926963727197 -12 -17 8
256 86 1 -0.8476 46.02401309405847 -75.46728425269929 -61.71232626160563 -12 -17 8
258 86 2 0.4238 46.842767476564426 -75.17714085350005 -61.216888698969626 -12 -17 8
150 50 2 0.4238 -78.84551929426759 -52.278445608728646 -69.91306646066283 6 4 -4
148 50 1 -0.8476 -78.79723455651312 -52.660967024840005 -70.83575202183613 6 4 -4
149 50 2 0.4238 -78.93783473362289 -53.650164422737696 -70.79425817770019 6 4 -4
181 61 1 -0.8476 9.92216435487934 97.50993842988073 -68.19338730985105 -9 0 4
182 61 2 0.4238 9.985656094026206 97.5674930186133 -67.19706304835391 -9 0 4
255 85 2 0.4238 -98.76308166351372 -12.124008936008916 -65.66677095599613 4 -4 5
253 85 1 -0.8476 -99.26006598844681 -11.7339302521244 -64.89162625518729 4 -4 5
254 85 2 0.4238 -98.74404290633089 -10.962708901894157 -64.51888220426339 4 -4 5
11 4 2 0.4238 53.238693084785375 69.44824373460014 -56.445510819932636 4 2 2
10 4 1 -0.8476 53.75040156737625 69.19377383165224 -55.62489894138057 4 2 2
12 4 2 0.4238 54.73030793112686 69.21466900189094 -55.823279135903974 4 2 2
297 99 2 0.4238 -25.074195283280346 -96.39262088647678 -56.94315124259043 3 0 -3
296 99 2 0.4238 -25.366440093832473 -95.71235054442135 -58.39865048006318 3 0 -3
295 99 1 -0.8476 -24.66533690595906 -95.89821347677527 -57.710225769744284 3 0 -3
42 14 2 0.4238 -8.934928600275216 -96.73733856435258 -53.93706093249364 0 -10 -16
40 14 1 -0.8476 -8.503873318798682 -96.55596335425722 -53.05315191354313 0 -10 -16
261 87 2 0.4238 97.93472303073672 35.14174632807595 -52.856256356011286 2 -17 -4
260 87 2 0.4238 99.1949870653061 35.62526462986325 -51.93724912837071 2 -17 -4
259 87 1 -0.8476 98.58269319538002 35.88377729904094 -52.68442630277989 2 -17 -4
41 14 2 0.4238 -7.5273779813031725 -96.76398768329122 -53.109582004506045 0 -10 -16
226 76 1 -0.8476 -25.956382071449365 -75.60946338790538 -51.35276251495302 -10 4 6
228 76 2 0.4238 -26.116719565866727 -76.5945025973575 -51.28941039593028 -10 4 6
227 76 2 0.4238 -25.122093269123955 -75.44063569301038 -51.87761529635712 -10 4 6
246 82 2 0.4238 -37.32572451812178 3.443200158794242 -50.96231491755057 16 11 1
244 82 1 -0.8476 -36.73159238433041 3.8551363228343045 -50.271417846958954 16 11 1
190 64 1 -0.8476 38.434995611533274 46.1738265530616 -50.85757672467225 -2 -2 7
192 64 2 0.4238 38.34025512238526 47.066927218714326 -51.29735767101755 -2 -2 7
191 64 2 0.4238 37.601168288570136 45.96349786473768 -50.34715504539205 -2 -2 7
179 60 2 0.4238 85.16962912236939 74.62367668849143 -50.7288354207446 -19 5 -2
180 60 2 0.4238 83.80556176501398 74.3081861704569 -51.56932258369522 -19 5 -2
178 60 1 -0.8476 84.76161989581816 74.59239956583237 -51.641280014102826 -19 5 -2
157 53 1 -0.8476 91.83320361751032 -50.542464657090804 -45.14796460250915 -6 7 -17
158 53 2 0.4238 92.43591790506885 -50.90009734424103 -45.861330990172846 -6 7 -17
159 53 2 0.4238 91.83754244147234 -51.16468193868823 -44.36509441881466 -6 7 -17
135 45 2 0.4238 -47.50008374911961 -19.55591609812502 -37.193766873881216 14 7 -1
133 45 1 -0.8476 -47.976631602587226 -20.430062125307067 -37.1000696365893 14 7 -1
134 45 2 0.4238 -47.38512461609806 -21.168530328526412 -37.42378176331136 14 7 -1
245 82 2 0.4238 -36.42350695222693 3.1495841154940645 -49.63322256686865 16 11 1
120 40 2 0.4238 -8.262562228913946 -65.0415608543285 -35.48235790793483 -9 10 -5
118 40 1 -0.8476 -9.172400385570015 -64.64789697770627 -35.35110893384694 -9 10 -5
119 40 2 0.4238 -9.776219342828007 -65.33274590907784 -34.94319849057449 -9 10 -5
54 18 2 0.4238 -42.96988280008609 71.58267679034817 -35.37664302468149 1 5 4
52 18 1 -0.8476 -42.16525600559399 72.17582238796659 -35.3490133333005 1 5 4
53 18 2 0.4238 -42.403456685984466 73.07769115110028 -35.70942838463644 1 5 4
38 13 2 0.4238 40.96569360300985 -36.96324347517049 -29.33547249491655 -2 -2 2
37 13 1 -0.8476 41.553790075012884 -37.48494687611207 -29.95351623601561 -2 -2 2
39 13 2 0.4238 41.698320182997826 -36.96417529475749 -30.794905735918654 -2 -2 2
122 41 2 0.4238 15.218424559369232 21.600699706192923 -36.00337191119584 -2 -1 -5
121 41 1 -0.8476 14.342689951722246 22.067645530075747 -36.126127317661556 -2 -1 -5
123 41 2 0.4238 13.77582959580524 21.931954672791566 -35.31356425837626 -2 -1 -5
33 11 2 0.4238 93.52098862745112 57.54815174292904 -31.534706188206222 1 1 9
32 11 2 0.4238 93.10393953902911 59.10543394677322 -31.79467474249335 1 1 9
31 11 1 -0.8476 93.4472779251472 58.454178424715266 -31.117926317071067 1 1 9
252 84 2 0.4238 -19.760620428515363 80.73237978836738 -28.62406508545589 20 2 -8
250 84 1 -0.8476 -20.118049252001896 80.56588397872584 -27.70508520016715 20 2 -8
251 84 2 0.4238 -21.108766070351905 80.43788449338103 -27.750907143180775 20 2 -8
48 16 2 0.4238 62.529868850756365 -62.568245651483124 -25.191490423058514 5 -16 -6
170 57 2 0.4238 -70.70876580183317 -16.85080661199086 -27.66714519990217 5 8 -3
169 57 1 -0.8476 -70.95456980141567 -16.231919579929386 -28.413206065943587 5 8 -3
171 57 2 0.4238 -71.94683214397728 -16.23701529774169 -28.53730068044373 5 8 -3
268 90 1 -0.8476 75.74506700190533 91.11462831206974 -19.254137821270795 -4 2 3
270 90 2 0.4238 75.55031575197509 91.06114088151989 -18.274741818938427 -4 2 3
298 100 1 -0.8476 63.035776425721316 -71.19717465568802 -28.485640821686836 -5 -3 6
300 100 2 0.4238 62.05080665483062 -71.28860136887197 -28.339051895221232 -5 -3 6
299 100 2 0.4238 63.20800843315551 -70.46669165544925 -29.14650290275112 -5 -3 6
46 16 1 -0.8476 63.52783262341947 -62.51597691285402 -25.154880883318956 5 -16 -6
47 16 2 0.4238 63.87853766223375 -63.24594270893464 -24.568204677346685 5 -16 -6
45 15 2 0.4238 81.95656224439428 -50.730510795893714 -16.081856770041465 5 5 -5
43 15 1 -0.8476 82.65512851352999 -51.09285664290603 -15.464834700908611 5 5 -5
44 15 2 0.4238 82.45604106281114 -52.05169628283855 -15.26230177148415 5 5 -5
200 67 2 0.4238 66.04201536128092 0.309112663664092 -19.936508796305077 10 -4 2
199 67 1 -0.8476 65.78732737652442 0.7377626086424315 -19.069672109949824 10 -4 2
201 67 2 0.4238 66.60985034243014 1.068725869153462 -18.60712616490009 10 -4 2
17 6 2 0.4238 -38.973352104428656 27.224746917164914 -14.104905643662272 3 14 -7
16 6 1 -0.8476 -39.083705614877466 27.07231875214316 -13.122771014249475 3 14 -7
18 6 2 0.4238 -38.634030640457574 27.809540410903026 -12.618446687748929 3 14 -7
125 42 2 0.4238 50.43770210676025 62.133774915847155 -23.310546370467023 8 -1 -3
124 42 1 -0.8476 50.97200319572029 61.28986826104925 -23.359022426711068 8 -1 -3
126 42 2 0.4238 51.94667597261607 61.51294082067612 -23.375309493857344 8 -1 -3
269 90 2 0.4238 75.35066253707313 90.32033836760621 -19.716274266412128 -4 2 3
82 28 1 -0.8476 26.746617460483414 97.31128577594818 -19.219418095070687 -12 -6 15
84 28 2 0.4238 25.801664653746656 97.2852199649921 -18.8932486059483 -12 -6 15
83 28 2 0.4238 26.78311095778594 97.78847350722083 -20.097462524193485 -12 -6 15
55 19 1 -0.8476 -36.51377801568425 -66.68513173584996 -10.297732647335799 5 0 2
56 19 2 0.4238 -36.904861245694455 -66.13088921853716 -9.562973580752914 5 0 2
57 19 2 0.4238 -36.831375442794254 -66.33985418410286 -11.180861934288464 5 0 2
213 71 2 0.4238 -46.83464401879179 -91.15611352464751 -6.856817170968851 -14 -4 7
211 71 1 -0.8476 -47.064533459862616 -91.50832480203883 -5.949548022489751 -14 -4 7
212 71 2 0.4238 -48.05552998303332 -91.62093318528304 -5.876967505351202 -14 -4 7
293 98 2 0.4238 2.66969298451529 -2.966476535395629 -8.451225134664773 0 -5 1
292 98 1 -0.8476 2.7908600211809436 -2.390136183026335 -9.259419673349411 0 -5 1
294 98 2 0.4238 2.712445015362924 -2.9510567101627183 -10.083595485939666 0 -5 1
8 3 2 0.4238 21.819094522689774 86.20400727964319 0.4852950868901129 -3 0 3
7 3 1 -0.8476 21.460924293136028 87.08345757722451 0.17167216434977117 -3 0 3
9 3 2 0.4238 22.18900805143766 87.76843787028523 0.19813897336691486 -3 0 3
220 74 1 -0.8476 65.09426459183935 -74.52850685800611 -3.496470156891303 -15 7 12
221 74 2 0.4238 65.94094772814906 -74.0625097772085 -3.7533381049377152 -15 7 12
222 74 2 0.4238 65.11538565422255 -75.46905572651606 -3.8354997633175643 -15 7 12
34 12 1 -0.8476 -43.58096475906691 -36.15004806435835 8.54229829990576 2 -4 10
35 12 2 0.4238 -44.51569540194303 -36.463212845171306 8.710424964178081 2 -4 10
36 12 2 0.4238 -43.579764302898695 -35.158350868760536 8.413704118820322 2 -4 10
96 32 2 0.4238 12.73158247107887 -73.13997624785584 5.571660089979383 -15 -3 6
94 32 1 -0.8476 12.250844899353877 -73.88083085434732 6.040734969549979 -15 -3 6
95 32 2 0.4238 12.839223963315254 -74.68853177276046 6.078649043797784 -15 -3 6
97 33 1 -0.8476 -41.83628863612196 -29.212169606376783 6.296868502454021 -1 -6 1
98 33 2 0.4238 -42.68588283110681 -29.663331113358954 6.5701184059702555 -1 -6 1
99 33 2 0.4238 -42.030258377101205 -28.542037854901906 5.5804193064481655 -1 -6 1
129 43 2 0.4238 52.67398821593304 28.150704090275728 2.9656043369317118 -10 7 -9
13 5 1 -0.8476 53.86215679641309 25.75740671577527 5.084092836574047 6 -7 -14
14 5 2 0.4238 54.24317213389779 26.35862584182045 5.786503423267355 6 -7 -14
128 43 2 0.4238 54.22489375661892 27.64119541866203 2.923960351188458 -10 7 -9
127 43 1 -0.8476 53.432252072113975 27.79712975944133 3.513372179293952 -10 7 -9
15 5 2 0.4238 53.39800440860523 26.307886633100583 4.390155144727931 6 -7 -14
203 68 2 0.4238 35.34051208547126 87.58401288865491 7.916776950605964 -16 -7 -7
204 68 2 0.4238 34.298109389764065 86.48358395864885 8.524341470198618 -16 -7 -7
202 68 1 -0.8476 35.23678067937918 86.8264458764274 8.56124685998867 -16 -7 -7
5 2 2 0.4238 67.95471461175109 -86.580706780407 27.266064849347032 -7 -14 15
4 2 1 -0.8476 67.60679952622131 -87.49374438143234 27.47894595402996 -7 -14 15
6 2 2 0.4238 66.62477855128839 -87.52789148871213 27.293272775529314 -7 -14 15
195 65 2 0.4238 -38.53932422641524 -57.96663580549473 23.906456061664127 11 -14 -4
194 65 2 0.4238 -37.87640570738559 -59.31885562640927 24.537908091572593 11 -14 -4
193 65 1 -0.8476 -38.64721360927099 -58.954854345527366 24.015040383052725 11 -14 -4
166 56 1 -0.8476 40.10989933463642 -12.436591302492694 29.70649044680309 -4 -6 7
167 56 2 0.4238 40.211646553924496 -11.46153806827716 29.509187935546212 -4 -6 7
168 56 2 0.4238 39.168654745313695 -12.623258360045801 29.98794295805224 -4 -6 7
106 36 1 -0.8476 66.63201965134134 61.73020883630606 25.872281780569576 1 -4 4
107 36 2 0.4238 67.1265047063809 61.42018537362813 25.06026050467603 1 -4 4
235 79 1 -0.8476 -63.173113158117616 -72.04236355696852 37.21546184895429 16 -10 1
236 79 2 0.4238 -63.60659151841395 -71.16158436223732 37.024861078066 16 -10 1
237 79 2 0.4238 -63.015315566799856 -72.13029381871118 38.19901096573069 16 -10 1
108 36 2 0.4238 66.30670015976058 60.93722094694917 26.38739748952371 1 -4 4
137 46 2 0.4238 -67.45907140664028 -84.92845720547493 40.526345686403545 4 4 5
138 46 2 0.4238 -65.86284189322535 -84.72086271854155 40.8013987903697 4 4 5
