256
Caixa no tempo 5000
W 0.081776 6.411375 6.046712
W 0.615640 6.887150 6.912925
W 1.950020 0.744307 0.079490
W 2.367471 0.073830 6.337128
W 3.385048 6.670089 6.260847
W 4.378571 0.135071 6.422187
W 5.936800 6.828743 6.067122
W 6.920207 0.504955 6.596794
W 0.764011 1.183865 0.198155
W 1.538849 1.527023 6.532760
W 2.674519 1.273096 6.277557
W 3.759989 0.908437 5.931073
W 4.981373 1.049678 6.590293
W 6.080140 1.019097 6.773888
W 6.955741 1.866755 6.275418
W 0.842888 2.381039 6.276347
W 2.445922 2.201006 5.582682
W 3.257625 2.175892 6.497614
W 4.545841 1.640305 5.803672
W 5.674337 1.843763 6.075976
W 6.209442 2.690346 6.619098
W 0.429818 2.503526 0.187295
W 1.107413 3.495651 6.756155
W 2.022046 3.653868 5.968429
W 2.922136 3.094650 6.091838
W 4.199964 2.184343 6.652986
W 5.098139 2.719013 6.448642
W 6.351700 3.569458 0.327901
W 6.922902 3.773942 6.004200
W 0.787590 4.320156 6.133168
W 1.674902 4.413943 6.603805
W 2.852518 4.079011 6.604851
W 3.889848 3.408898 6.323849
W 4.763864 3.970991 6.277112
W 5.705830 3.568962 5.879144
W 6.932080 5.039902 6.170785
W 1.723923 4.917933 5.483505
W 2.052602 5.476671 6.927512
W 2.498402 4.984012 6.144694
W 4.361233 4.994850 5.942000
W 5.326329 5.549648 5.660263
W 5.958171 4.585981 5.573766
W 6.093968 5.823698 6.392062
W 1.151095 5.772187 6.092594
W 1.387032 6.743749 6.236288
W 2.376574 6.139476 5.992237
W 3.574999 5.415126 6.549602
W 4.537456 5.901698 6.500345
W 5.468334 5.925589 0.286278
W 6.441926 6.722229 0.054987
W 0.194696 6.672359 0.929573
W 1.243051 6.958482 0.835636
W 2.464625 0.381864 0.976138
W 2.922047 6.085930 0.016115
W 4.568882 6.764680 0.416361
W 5.586650 6.936839 0.557200
W 6.774276 1.115609 0.649884
W 0.603691 0.606511 1.633901
W 1.484903 1.077531 1.072502
W 2.781509 1.417772 0.255664
W 3.133495 0.406346 6.943211
W 5.102425 0.878678 0.763535
W 6.263604 1.443983 1.600012
W 0.581730 1.782361 1.153674
W 1.506857 2.244678 0.489782
W 2.329064 2.519663 6.765940
W 2.838471 2.299810 1.044780
W 3.801355 1.133756 6.988181
W 5.376387 1.963594 0.096669
W 6.408841 2.176791 0.818755
W 6.938028 3.261124 1.137640
W 0.986856 2.742359 1.274005
W 2.302027 3.325906 1.392529
W 3.177284 3.095595 0.167175
W 4.441895 2.508470 1.310593
W 5.474401 3.060019 0.511285
W 5.874284 3.576927 1.345410
W 0.300733 3.978867 0.108917
W 1.294798 4.035160 1.024718
W 2.031723 3.655233 0.220878
W 3.401645 4.133180 0.610671
W 4.352258 3.143779 0.176073
W 5.331173 4.269546 0.674910
W 6.184998 5.003627 0.044484
W 6.674960 4.433090 0.957097
W 0.905445 4.777829 0.090662
W 1.769964 5.008702 0.813523
W 2.886573 4.962859 0.321570
W 4.095318 4.621455 0.010733
W 5.111565 4.947224 6.926443
W 5.739504 5.212203 1.112122
W 0.221505 5.778541 6.849948
W 1.207053 6.113989 0.390395
W 2.177586 6.428825 0.446318
W 3.063489 5.639695 1.207100
W 4.173617 5.665245 0.390652
W 5.028778 6.165110 1.346002
W 6.503129 5.857169 0.799027
W 6.279062 0.353472 1.359487
W 0.711785 6.401932 2.014614
W 1.711239 0.123954 1.826246
W 2.974705 6.663086 1.690916
W 3.773273 0.435410 0.979703
W 5.279939 0.153608 1.539355
W 6.123810 6.216493 2.009028
W 0.109705 1.212142 2.425548
W 1.008294 0.586423 2.561922
W 2.267149 1.080958 1.924633
W 3.093964 1.213506 1.275196
W 4.121843 1.458563 1.114272
W 4.759748 1.045198 1.794213
W 5.794875 0.680751 2.220143
W 6.953607 2.294305 1.841949
W 1.254569 1.524514 2.099002
W 1.857888 2.124909 1.539193
W 2.623799 1.970457 2.313705
W 3.647341 2.217276 2.253149
W 5.268743 1.847323 1.051307
W 6.045698 1.571935 2.661054
W 6.676427 3.187847 2.522161
W 0.722933 2.490467 2.539642
W 1.705079 2.980321 2.329175
W 2.892336 3.218549 2.201633
W 3.749692 3.797862 2.416482
W 4.730418 3.315964 2.150097
W 5.935040 2.567390 1.808870
W 6.683197 4.133146 2.038569
W 0.622828 3.438339 2.031280
W 1.756248 4.100175 2.021408
W 2.770012 4.327035 2.554625
W 4.296320 3.823694 1.116659
W 4.689215 4.190690 2.697980
W 5.349046 4.541750 1.793230
W 0.335882 5.460489 2.089794
W 0.639382 4.479689 1.712504
W 2.216788 5.169915 2.497914
W 2.577627 4.665590 1.490922
W 3.638685 4.836206 2.402492
W 4.515037 4.915847 1.026346
W 6.060763 5.004665 2.457125
W 0.747189 5.470763 1.141210
W 1.360436 5.248308 1.947211
W 1.970477 6.159111 1.389113
W 3.068855 5.879361 2.456607
W 3.981297 6.043311 1.590246
W 5.111576 5.462791 2.173419
W 6.568330 5.941525 2.920497
W 0.006767 0.020493 2.516717
W 1.406710 0.062930 3.492898
W 2.450627 6.690011 3.557308
W 3.443486 6.846029 3.027268
W 4.265454 0.434504 2.428925
W 5.033988 0.956956 3.030968
W 5.996991 6.922610 2.870852
W 6.452099 0.795817 3.305116
W 0.633268 0.926232 3.573520
W 1.814584 1.071783 3.350977
W 3.211731 0.988175 2.322108
W 3.947859 0.697669 3.554777
W 4.888767 1.957818 3.192248
W 5.597887 0.929470 4.135989
W 6.921639 1.982418 3.040833
W 1.272344 1.933675 3.933112
W 1.653246 2.038001 2.870369
W 2.627561 2.184233 3.489731
