108
Caixa no tempo 2800
W 6.609485 6.539319 1.580780
W 1.637780 0.008954 2.692580
W 2.441152 6.530150 3.275358
W 3.223670 0.108971 2.770802
W 4.247654 1.114904 2.300590
W 4.537132 1.386160 3.619604
W 6.445084 6.828624 3.152128
W 6.695397 0.980226 3.397549
W 0.341883 1.097141 2.611102
W 1.169519 1.743214 3.880542
W 3.771230 0.277183 1.957781
W 3.575703 1.191218 3.566400
W 4.427134 2.536498 3.125301
W 5.732647 1.132099 4.514102
W 6.573593 2.147648 3.487254
W 1.033042 2.865826 3.644516
W 1.784700 2.271127 2.945182
W 2.272598 1.640366 3.845227
W 3.070982 1.146962 2.369720
W 5.396757 0.946973 1.837734
W 5.551898 1.836159 3.681835
W 0.140146 3.107002 2.909250
W 1.754764 2.593931 4.485965
W 1.672521 4.528162 2.691361
W 2.584436 2.668310 2.356527
W 4.490853 2.868267 5.188010
W 3.776036 2.051815 2.452150
W 4.167148 3.633741 3.532276
W 6.589662 5.055857 2.814405
W 0.733578 4.686667 2.587993
W 2.210341 5.423361 3.059757
W 3.075166 4.435721 4.406111
W 2.941759 3.507442 3.792427
W 5.052759 4.286797 4.045105
W 5.522220 3.805185 3.145760
W 0.050392 5.528757 3.528531
W 1.022785 5.740385 3.015424
W 2.219284 5.256599 5.050440
W 3.155666 4.918880 3.489576
W 3.800831 5.550775 4.257058
W 4.712234 5.667111 3.695949
W 6.201596 4.087851 4.310319
W 0.811620 6.269139 4.135591
W 1.677410 5.720281 4.074263
W 2.042303 6.169352 2.265924
W 2.616841 5.662823 4.032465
W 4.252491 6.596493 3.458105
W 4.824039 6.890059 2.605102
W 5.904761 6.034640 4.193426
W 6.609516 0.447552 4.347242
W 0.512470 0.288364 3.778024
W 1.615196 0.399397 4.951608
W 3.238711 6.561214 3.885602
W 4.107830 0.365000 4.128816
W 5.284534 6.734024 3.501951
W 5.588246 6.965587 4.400058
W 6.832317 1.625552 5.587068
W 0.853857 1.185742 4.869484
W 1.606919 0.278783 3.835755
W 2.639533 0.533661 3.593590
W 4.027317 0.832052 5.261384
W 4.881836 1.400728 4.772791
W 5.814108 1.490063 5.529818
W 0.122425 1.566633 4.202715
W 1.315774 2.539103 5.800012
W 1.874211 1.568332 4.916011
W 3.025509 2.361178 3.254992
W 3.980171 1.794497 4.406169
W 5.429488 2.663509 4.749385
W 0.158546 3.484466 6.015606
W 6.493886 2.418823 4.559029
W 1.187787 3.483818 4.486495
W 2.309322 3.032666 5.268151
W 2.201891 4.929644 6.351324
W 5.157728 3.932695 5.233807
W 5.045797 3.210944 3.994406
W 6.174549 3.097097 3.543044
W 0.057773 3.366874 4.012318
W 0.868631 3.872173 3.250414
W 2.036293 3.091372 3.643226
W 3.515676 3.879235 5.560264
W 4.253239 3.690829 4.537666
W 6.431781 4.347028 5.413419
W 6.784722 3.357903 5.001832
W 6.750806 4.161312 3.378803
W 1.030182 4.569554 4.003785
W 3.487916 6.288158 5.086830
W 3.283885 4.907256 5.635283
W 4.299286 5.531524 5.482792
W 4.072471 4.683643 4.920453
W 5.840570 4.870214 3.619433
W 0.541967 0.057152 4.867271
W 1.507341 6.349090 5.313906
W 2.380276 6.652574 4.601373
W 4.372195 6.617113 5.540996
W 4.574430 6.252337 4.573451
W 6.746644 6.165724 4.882870
W 0.008386 5.261850 5.462536
W 0.675608 0.445100 5.764865
W 0.493859 1.238230 6.349866
W 1.356904 1.359421 5.778423
W 3.118524 0.671335 5.822985
W 5.303679 6.191270 5.307437
W 4.868166 0.373642 5.027343
W 6.654664 0.206131 5.404421
W 0.356294 2.343933 6.235267
W 0.502210 2.171583 5.010523
W 2.990168 0.978061 4.663102
W 2.861623 2.224969 4.601278
