108
Caixa no tempo 700
W 0.199178 6.606217 5.901831
W 0.885127 6.723430 6.731053
W 1.837972 0.438735 6.828526
W 2.820732 0.009718 6.491304
W 3.628741 6.433484 6.028984
W 4.505252 6.957058 5.997889
W 5.727834 6.557434 6.041244
W 6.881139 0.745275 6.040762
W 0.651966 0.747894 0.126742
W 1.551746 1.469373 6.530391
W 2.753494 1.113552 6.257485
W 3.865247 0.815734 6.126124
W 4.729980 0.816303 6.853783
W 5.987014 1.221868 6.825482
W 6.911057 1.743999 6.428109
W 0.886412 2.498641 6.323975
W 2.139035 2.161582 5.831941
W 3.228030 2.006673 6.510033
W 4.441853 1.621985 5.982390
W 5.424299 1.711297 6.029468
W 6.066918 2.439093 6.723676
W 0.151088 3.001977 6.798372
W 1.108296 3.274947 0.136390
W 1.772625 3.112054 6.197485
W 2.746448 2.922145 5.845071
W 4.190629 2.563224 6.879372
W 4.967112 2.920171 6.231884
W 6.067907 3.505162 0.082341
W 6.694976 3.858872 6.174215
W 0.917987 4.061014 6.243214
W 1.860054 4.454741 6.703506
W 3.002083 3.970409 6.687336
W 3.955149 3.525920 6.416003
W 4.857041 3.909797 6.746488
W 5.660272 3.755788 5.827598
W 0.079858 4.819553 6.489032
W 1.500476 5.018332 5.631756
W 2.101370 5.516045 6.790009
W 3.030681 4.882582 6.259895
W 4.466142 4.869874 6.020239
W 5.307781 5.598143 5.826026
W 6.106878 4.686582 6.060562
W 6.533517 5.749541 5.995483
W 0.555173 5.576816 5.970510
W 1.724228 6.273792 6.255387
W 2.677403 5.913327 5.964155
W 3.792162 5.417236 6.657800
W 4.657511 5.992033 6.661836
W 5.778619 5.749755 6.916677
W 6.619164 6.874493 6.916646
W 0.313400 6.589449 0.708582
W 1.393354 0.135846 0.740221
W 2.707918 0.373654 0.825583
W 3.155814 6.193333 0.317526
W 4.462243 6.760117 0.286387
W 5.642210 6.881745 0.830057
W 6.723917 0.864174 0.559455
W 0.710053 0.577648 1.315918
W 1.768998 1.243340 0.942122
W 2.465237 1.275370 0.245572
W 3.595681 0.484434 0.140981
W 4.776080 0.913676 0.908294
W 6.127840 1.442681 1.562115
W 0.199388 1.886392 0.668476
W 1.266896 2.240133 0.356932
W 2.368395 2.330103 0.050607
W 2.987776 2.257494 0.748607
W 3.904935 1.501303 0.253383
W 5.183975 1.839281 0.070402
W 6.139200 2.334767 0.803426
W 0.060962 3.020190 0.847928
W 1.070235 2.866748 1.208072
W 2.054294 3.259383 1.270886
W 3.181105 3.106694 0.161852
W 4.080217 2.615015 1.068343
W 5.233798 2.892749 0.642184
W 6.262575 3.552319 1.292496
W 0.179227 3.893220 0.088823
W 1.103558 4.200366 0.821235
W 2.313422 3.994686 0.631670
W 3.350378 4.033967 0.813179
W 4.300940 3.432670 0.447850
W 5.426358 4.055103 0.696548
W 6.271446 4.648908 0.178867
W 0.126427 4.673819 0.837992
W 0.916836 5.003822 0.185126
W 1.625768 5.091036 1.052916
W 2.712103 4.930523 0.380008
W 4.294757 4.675790 0.135793
W 5.250473 4.905863 6.772507
W 5.916525 5.025572 1.124584
W 6.935818 5.834240 6.965024
W 1.229810 5.978799 0.527997
W 2.124970 6.543775 0.189093
W 3.127410 5.778977 1.395919
W 4.116911 5.822855 0.834198
W 5.212583 5.991537 0.886748
W 6.274090 6.073541 1.041084
W 6.673529 0.136952 1.374240
W 0.735227 6.493766 1.700442
W 1.662048 0.060169 1.769924
W 2.997273 6.913375 1.892169
W 3.933559 0.409145 1.328059
W 4.959993 0.031068 1.766844
W 5.946434 6.600631 1.880838
W 6.978440 1.326593 2.132666
W 1.116300 0.722265 2.451308
W 2.140253 1.052904 2.032981
W 3.123136 1.191908 1.412928
W 4.150076 1.572017 1.434254
W 4.952219 1.160197 2.026529
W 6.154621 0.584303 2.341321
W 6.842565 2.442931 1.933792
W 1.055638 1.743997 1.681346
W 2.126422 2.079640 1.500510
W 2.909928 1.916780 2.418156
W 3.882299 2.416429 2.159478
W 5.161042 1.928101 1.136051
W 5.831769 1.800698 2.626704
W 6.746293 3.197504 2.635028
W 0.896673 2.448558 2.657183
W 1.746748 2.931707 2.257107
W 2.836915 2.825209 1.870348
W 3.826220 3.556155 2.498447
W 4.895830 3.293015 2.015125
W 5.702015 2.762514 1.810496
W 6.730278 4.282259 1.849448
W 0.519979 3.487714 1.799238
W 1.694999 4.102660 1.842785
W 2.849772 4.111907 2.362185
W 4.376463 4.043841 1.435622
W 4.817492 4.277116 2.620304
W 5.659916 4.240352 1.880194
W 0.181571 5.352672 2.171827
W 0.771986 4.598737 1.694074
W 2.079305 5.030017 2.308675
W 2.714827 4.688516 1.427232
W 3.773590 4.976731 2.103145
W 4.951122 4.934821 1.213209
W 6.123472 4.909431 2.632456
W 0.305536 5.685163 1.186269
W 1.156055 5.638472 1.956482
W 2.098456 6.009020 1.458188
W 2.979777 5.730881 2.374682
W 4.130722 6.411495 1.841930
W 5.146931 5.588552 2.046971
W 6.440982 5.940078 2.896150
W 0.164025 0.238315 2.644789
W 1.297212 0.213284 3.335884
W 2.440901 6.861470 3.331896
W 3.385665 6.821716 2.873020
W 4.296737 0.311131 2.547856
W 5.218252 0.655927 2.954619
W 6.050718 6.858498 3.167946
W 6.636283 1.208248 3.148578
W 0.559784 0.943224 3.848049
W 1.877560 1.011450 3.549898
W 3.277167 0.898512 2.577647
W 3.916373 0.671092 3.508564
W 4.951561 1.661020 3.270509
W 5.955752 0.756775 3.740743
W 6.943702 2.161956 2.948948
W 0.899902 2.061355 3.734782
W 1.549624 1.578501 2.643909
W 2.429901 1.861438 3.536675
W 3.953029 1.787862 3.203480
W 4.819011 2.262155 2.432635
W 5.948078 1.829942 3.766144
W 0.253333 3.120835 3.592522
W 1.007730 2.934830 4.212296
W 1.774378 2.693130 3.348320
W 3.174596 2.605224 3.242871
W 4.327313 2.703778 3.826862
W 4.929524 3.116718 3.046706
W 6.002352 2.765181 3.223825
W 0.057205 4.295320 2.997795
W 1.142739 3.595987 2.851299
W 1.920931 4.187930 3.331424
W 2.907827 4.014823 3.722528
W 4.251412 3.790217 3.517773
W 5.052155 4.313907 3.780864
W 5.746372 3.832230 2.985112
W 0.064755 5.362731 3.504138
W 0.958448 4.893321 2.935667
W 2.313868 5.249964 3.856172
W 2.954940 4.925015 3.102406
W 4.250731 5.131590 3.477014
W 5.237977 5.705379 3.534719
W 6.011196 4.742542 3.642003
W 0.524584 6.120133 2.949755
W 1.047852 5.618399 3.855432
W 1.564862 6.093561 2.969223
W 3.257042 5.965837 3.766532
W 4.169782 6.073295 2.938278
W 5.160928 6.596831 2.682674
W 6.212243 5.659115 3.935391
W 0.125154 6.827424 3.645265
W 0.982524 6.570143 4.433571
W 2.051677 0.015310 5.045420
W 2.901998 6.983665 4.337762
W 3.912680 6.743701 4.039022
W 5.018672 6.613989 3.716619
W 6.028741 6.600596 4.173910
W 6.759839 0.709101 4.355986
W 0.678579 1.338411 4.793950
W 1.739771 1.069837 4.642428
W 2.943106 1.001114 4.123534
W 3.898386 0.811012 4.843740
W 4.898153 0.919972 4.089385
W 5.668639 1.269605 5.010250
W 6.903292 1.840641 4.237910
W 1.198595 2.478604 5.295966
W 1.739855 2.257864 4.486240
W 2.894864 2.435628 4.389433
W 4.032041 1.708829 4.303116
W 5.056316 2.063548 4.254872
W 6.055578 2.324357 5.335257
W 0.040057 2.893470 5.717485
W 1.302296 3.569371 5.433762
W 2.308903 3.284819 4.207642
W 3.558470 3.254753 5.069783
W 4.868336 2.456607 5.179156
W 5.343669 2.969476 4.002472
W 6.441487 2.823774 4.179878
W 0.208836 3.530627 4.670680
W 1.367761 3.871845 4.299545
W 2.378238 4.316990 4.672172
W 3.026177 4.011302 5.616295
W 4.124327 4.012002 4.639384
W 5.072202 3.945823 4.953497
W 6.055340 3.828224 4.239314
W 6.706437 4.794782 4.438299
W 0.766935 4.585102 4.760578
W 2.287459 5.431877 5.106139
W 3.440173 4.792531 4.311298
W 3.627439 5.252267 5.226712
W 4.603557 4.826604 4.963904
W 5.515164 4.884637 4.543114
W 0.313543 5.769653 4.720218
W 1.242844 6.107278 5.400054
W 1.958835 6.219057 4.262408
W 2.952451 6.267849 5.102843
W 4.428121 5.608010 4.352726
W 5.319927 6.140654 4.874346
W 6.231193 5.395744 5.119504
W 6.944116 6.816611 4.868194
W 0.874082 0.412171 5.518448
W 1.831055 0.655002 5.838873
W 3.138710 0.442120 5.575028
W 4.032716 6.098286 5.165401
W 4.626751 6.953996 5.070024
W 5.869151 0.224052 5.143756
W 6.716769 1.416529 5.355930
W 1.356507 1.514805 5.443343
W 2.620890 1.243599 5.093598
W 3.571782 2.270052 5.598309
