256
Caixa no tempo 5100
W 0.061422 6.393539 6.067514
W 0.621399 6.857470 6.965572
W 1.951221 0.746126 0.077824
W 2.355766 0.099178 6.324758
W 3.375684 6.658330 6.267602
W 4.385952 0.171214 6.429483
W 5.944118 6.841683 6.102215
W 6.900021 0.550469 6.590097
W 0.763114 1.227715 0.199481
W 1.534133 1.520104 6.555054
W 2.675456 1.265616 6.267241
W 3.752594 0.905773 5.917684
W 5.006353 1.039837 6.557884
W 6.061356 1.002712 6.795901
W 6.959220 1.851024 6.270650
W 0.844605 2.376630 6.259973
W 2.485693 2.219252 5.577488
W 3.239137 2.203417 6.465716
W 4.566988 1.636860 5.798960
W 5.690236 1.854684 6.086543
W 6.202216 2.701857 6.634764
W 0.498091 2.484873 0.230657
W 1.108650 3.463215 6.730244
W 2.054890 3.736743 5.942754
W 2.948286 3.100954 6.093300
W 4.210574 2.145306 6.653076
W 5.088048 2.736665 6.435082
W 6.321660 3.563401 0.342813
W 6.924403 3.757054 6.032559
W 0.780824 4.332087 6.139971
W 1.725798 4.417292 6.607629
W 2.857696 4.095679 6.605923
W 3.909832 3.413530 6.330473
W 4.708348 3.993150 6.274485
W 5.721575 3.574617 5.875367
W 6.929822 5.049364 6.133103
W 1.691614 4.922235 5.453788
W 2.061367 5.458308 6.901226
W 2.529300 4.976858 6.124184
W 4.367381 4.958224 5.927593
W 5.323481 5.536573 5.633205
W 5.975375 4.550829 5.536221
W 6.079531 5.848564 6.402618
W 1.216821 5.759150 6.136876
W 1.365126 6.786776 6.253344
W 2.366870 6.155486 5.991662
W 3.568486 5.380310 6.572788
W 4.553687 5.887134 6.517944
W 5.444760 5.940152 0.299228
W 6.456835 6.687253 0.042860
W 0.173956 6.689633 0.957718
W 1.256573 6.970152 0.855569
W 2.445690 0.367483 1.013566
W 2.911828 6.091628 0.003317
W 4.561616 6.741595 0.420220
W 5.602000 6.930589 0.552178
W 6.789462 1.134761 0.661543
W 0.578371 0.598246 1.595163
W 1.471907 1.079632 1.078954
W 2.766695 1.434576 0.244327
W 3.120644 0.425264 6.979343
W 5.104036 0.874698 0.738150
W 6.282741 1.403314 1.610620
W 0.582289 1.733858 1.165851
W 1.519874 2.219070 0.488192
W 2.331312 2.526917 6.805064
W 2.828799 2.303486 1.066432
W 3.814580 1.106695 6.945646
W 5.428878 1.978667 0.090402
W 6.405590 2.167983 0.824140
W 6.926629 3.274452 1.154132
W 0.996745 2.747818 1.264296
W 2.319095 3.324182 1.408268
W 3.166565 3.087360 0.186916
W 4.438567 2.506002 1.303726
W 5.508000 3.061130 0.505421
W 5.841485 3.602117 1.368426
W 0.283638 3.978253 0.129304
W 1.306367 4.014517 1.032594
W 2.015609 3.609051 0.228743
W 3.399668 4.150513 0.626823
W 4.366487 3.123173 0.154633
W 5.308332 4.287897 0.663582
W 6.185532 4.994539 0.083464
W 6.654470 4.403699 0.952539
W 0.912448 4.790342 0.106581
