256
Caixa no tempo 8700
W 6.486131 6.570242 5.768920
W 0.412277 0.217649 0.456994
W 1.419343 0.604420 6.889807
W 2.472476 0.083089 6.353886
W 3.661133 6.586144 5.974681
W 4.532183 0.351387 5.919540
W 5.524038 0.344923 6.387414
W 0.144175 0.360157 6.322470
W 0.407713 1.844670 6.960916
W 1.498864 1.722827 6.688920
W 2.662517 1.347256 6.309535
W 4.065157 1.513027 5.464735
W 5.073601 1.374490 6.538067
W 5.740462 0.998626 0.689353
W 6.771540 1.482342 6.269401
W 0.654418 2.485181 6.096232
W 3.290825 2.141879 5.449232
W 4.178147 1.720653 6.749976
W 4.834124 2.219231 5.981819
W 5.949924 2.113343 5.949058
W 6.684456 2.489957 6.631317
W 0.423315 2.999732 0.242955
W 0.882789 3.647877 6.233082
W 1.591482 4.382671 5.948302
W 1.984337 3.393098 6.062378
W 5.007229 1.705950 0.655241
W 5.297830 2.460569 6.860395
W 6.027503 3.093799 0.168589
W 6.754897 3.683376 6.614299
W 0.570545 4.754888 6.083480
W 2.210613 4.543876 6.674904
W 3.084188 3.544595 6.598866
W 4.149581 3.014371 6.238725
W 4.992013 3.582868 6.495167
W 5.898433 3.221221 6.183977
W 6.653504 4.878087 6.342004
W 1.018779 5.099721 5.217460
W 1.527173 5.640189 0.364037
W 3.347384 4.767656 6.418186
W 4.907129 4.997817 6.322871
W 5.487149 5.569753 5.007144
W 6.320020 4.005412 5.517895
W 5.881242 5.749364 6.143954
W 0.197752 5.965334 6.266778
W 1.331106 6.792888 6.130800
W 1.792653 5.910712 6.192160
W 4.105665 5.807492 6.348745
W 5.137174 6.361636 6.496777
W 5.625397 5.665589 0.211499
W 6.779919 6.123690 0.195696
W 6.900586 6.102220 1.210334
W 1.377463 0.515230 0.954699
W 2.329628 0.394378 1.536965
W 2.983261 5.914167 6.644193
W 4.206483 6.729424 6.983826
W 5.393896 0.140779 0.400300
W 6.668781 0.922192 0.131036
W 0.282513 0.536548 1.587293
W 1.558938 1.232194 1.698267
W 2.183568 1.521976 0.497283
W 2.437402 0.563683 0.329935
W 4.409420 0.778886 0.592691
W 6.517314 1.343373 1.209073
W 0.777548 1.995743 1.061275
W 1.661530 2.590373 0.722396
W 2.321961 2.426359 6.338378
W 2.537725 2.441854 1.204474
W 3.728660 0.549206 6.758814
W 6.105332 1.840083 0.090114
W 6.724351 2.231193 0.770342
W 6.917107 3.273776 1.151969
W 1.020021 3.133372 1.608883
W 2.153101 3.403590 1.235906
W 3.163359 2.422920 0.050926
W 4.578054 2.389929 1.581986
W 5.685351 2.360199 1.051890
W 5.922207 3.547128 1.319019
W 0.524944 4.005092 0.429534
W 1.244954 4.171855 1.208409
W 1.781621 3.568246 0.312161
W 3.419962 3.915353 1.464709
W 4.315235 2.720445 0.168459
W 5.204620 4.000229 0.569020
W 5.789845 4.700640 6.914357
W 6.531228 4.075556 0.600714
W 1.325796 4.599485 0.151526
W 2.201865 4.688282 0.764499
W 3.121626 4.438401 0.470072
