108
Caixa no tempo 500
W 0.113552 6.689709 5.965664
W 0.898123 6.777925 6.665991
W 1.865536 0.326822 6.848882
W 2.918718 0.139565 6.662774
W 3.751325 6.452399 6.263487
W 4.694555 6.840738 6.406456
W 5.720927 6.831437 6.288102
W 6.792831 0.725203 6.084854
W 0.670455 0.866540 6.934883
W 1.665635 1.438620 6.759361
W 2.668107 1.038974 6.182076
W 3.838570 0.616489 6.342107
W 4.867033 0.795925 6.886495
W 5.896425 1.152825 6.944197
W 6.987848 1.770838 6.283267
W 0.996134 2.282237 6.299636
W 2.287259 2.042305 6.029891
W 3.143775 1.875317 6.670568
W 4.290306 1.820289 6.296603
W 5.544412 1.915650 5.926301
W 6.016390 2.284816 6.912321
W 6.965987 2.749049 6.664354
W 1.051872 3.162531 0.238033
W 1.904870 3.118497 6.487494
W 2.935495 3.097583 6.014120
W 4.067364 2.597010 6.938898
W 4.768583 2.979786 6.205077
W 5.919098 3.345197 6.887117
W 6.697680 3.929814 6.406093
W 0.945816 3.977650 6.548637
W 1.883235 4.386274 6.845635
W 2.971419 4.032184 6.703478
W 3.984927 3.642248 6.471557
W 4.983584 3.908184 6.866792
W 5.539682 3.871238 5.797735
W 0.160520 4.823175 6.580918
W 1.340905 5.039050 5.880176
W 2.038668 5.459656 6.868896
W 3.112871 4.883466 6.116746
W 4.280036 4.637945 6.357101
W 5.294489 5.166299 5.983985
W 6.111867 4.862321 6.440446
W 6.498807 5.838862 5.941774
W 0.661338 5.854759 6.313037
W 1.788213 6.328745 6.238549
W 2.789454 5.897760 6.381798
W 3.825058 5.467674 6.894120
W 4.960992 5.890931 6.793192
W 5.990994 5.989731 6.958154
W 6.564485 6.950341 6.893815
W 0.395891 6.820690 0.566129
W 1.412437 0.021917 0.815646
W 2.687829 0.312273 0.808730
W 3.517184 6.479140 0.334185
W 4.646192 6.787643 0.479215
W 5.799986 0.287718 0.895848
W 6.688000 0.798283 0.753258
W 0.664077 0.976312 1.160872
W 1.661263 1.146140 0.989134
W 2.522535 1.341489 0.395191
W 3.659818 0.541009 0.474233
W 4.688213 0.970824 0.960665
W 5.952797 1.283100 1.361016
W 6.985237 1.855074 0.481726
W 1.111666 2.032712 0.614554
W 2.185188 2.361867 0.159057
W 3.179352 2.119688 0.996248
W 4.050215 1.643110 0.632900
W 4.878614 1.938442 0.145752
W 5.997151 2.390595 1.007373
W 0.006607 2.885549 0.749856
W 1.175464 2.915194 1.239482
W 2.182345 3.171862 1.114722
W 3.295046 3.182358 0.517498
W 4.220863 2.670026 1.032930
W 5.100300 3.035903 0.551891
W 6.178078 3.510260 1.063319
W 0.116659 3.929099 0.386655
W 1.072466 4.112528 0.844197
W 2.204947 4.221138 0.798036
W 3.345985 4.247723 1.060338
W 4.201929 3.636271 0.749653
W 5.181648 4.050669 0.929114
W 6.138003 4.328343 0.418258
W 0.064024 4.773586 1.010726
W 1.137944 5.195955 0.107407
W 1.701900 5.019668 1.131170
W 2.984822 5.038732 0.430679
W 4.150172 4.713338 0.579801
W 5.279601 4.987530 0.154842
W 6.099009 5.023136 1.408567
W 0.087155 5.795246 0.172255
W 1.238135 5.958885 0.839867
W 2.211535 6.316087 0.455393
W 3.225093 5.851395 1.422773
W 4.211631 5.851215 0.915765
W 5.239434 5.909644 0.784588
W 6.200263 6.111066 1.141283
W 6.676250 0.053351 1.584907
W 0.673604 6.802770 1.650137
W 1.805239 6.891373 1.966090
W 2.930726 0.038719 1.851465
W 3.873199 0.508740 1.690826
W 4.928993 0.133340 1.586782
W 5.830590 6.623989 2.018290
W 0.144995 1.333550 1.955872
W 1.086046 0.850245 2.136947
W 2.245399 0.884328 2.001223
W 3.085566 1.102668 1.428723
W 4.057572 1.512593 1.777366
W 5.189303 1.259346 2.100033
W 6.224714 0.712940 2.310699
W 6.824260 2.340253 1.654502
W 1.023811 1.910753 1.619369
W 2.281581 1.901071 1.508027
W 3.087243 1.727880 2.370714
W 3.906318 2.443219 2.074281
W 5.036202 1.977772 1.288377
W 6.000007 1.867840 2.551905
W 6.829990 3.339218 2.445259
W 0.799005 2.570154 2.701967
W 1.903162 2.785684 2.107416
W 2.952606 2.709638 1.952532
W 3.852816 3.391274 2.528263
W 4.822933 3.453940 1.936847
W 5.898985 2.804534 2.056018
W 6.734441 4.447230 1.987412
W 0.639362 3.765536 1.858461
W 1.883612 4.019719 1.808416
W 2.906078 3.874822 2.399501
W 4.139921 4.148993 1.700293
W 4.822830 4.378842 2.548413
W 5.713579 4.018710 1.908165
W 6.966964 5.364411 2.381608
W 0.911083 4.749813 1.748017
W 1.906916 5.031372 2.284710
W 2.698988 4.920126 1.642016
W 3.771424 5.085113 1.942151
W 4.864301 5.052505 1.237811
W 5.806257 4.937516 2.429987
W 0.277226 5.805119 1.220429
W 1.158651 5.738885 2.125290
W 2.099857 5.980251 1.468176
W 2.967139 5.903640 2.569181
W 4.074944 6.358153 1.809731
W 5.232156 5.708282 1.970085
W 6.154384 5.831401 2.763216
W 0.190942 0.169324 2.542824
W 1.110151 6.904216 3.026209
W 2.273503 6.982791 3.240474
W 3.355484 6.741184 3.086613
W 4.289570 0.139081 2.698838
W 5.283793 0.437470 2.844324
W 6.193596 6.849325 2.993737
W 6.801126 1.198961 3.069685
W 0.788274 0.776163 3.456437
W 1.985463 0.973577 3.273282
W 3.104324 0.707618 2.742267
W 4.026465 0.903166 3.549007
W 5.063268 1.480186 3.183378
W 5.909815 0.774166 3.777202
W 6.821620 2.250823 2.843890
W 0.739253 1.855367 3.482547
W 1.584094 1.840543 2.781093
W 2.489393 1.845629 3.445408
W 3.931545 1.934210 3.059627
W 4.856344 2.286730 2.443683
W 5.952289 1.840019 3.647864
W 0.148681 3.047563 3.544132
W 1.064300 2.837333 4.063964
W 1.853334 2.845298 3.262373
W 3.102304 2.670712 3.138888
W 4.283101 2.685376 3.751142
W 4.909165 3.290689 3.022814
W 5.918849 2.808924 3.180334
W 0.053218 4.178175 2.948489
W 1.019946 3.604370 2.843369
W 1.992912 4.068285 3.303766
W 3.005136 3.940173 3.653060
W 4.099504 3.951762 3.363377
W 5.138338 4.232051 3.866278
W 5.804615 3.893792 3.002769
W 0.061806 5.162076 3.392520
W 1.099423 4.792500 2.857023
W 2.217377 5.090650 3.728403
W 3.100171 4.885432 2.883639
W 4.376881 4.955006 3.226122
W 5.338035 5.451571 3.271178
W 6.143127 4.808932 3.573833
W 0.520594 6.192744 2.779458
W 1.043168 5.716644 3.665269
W 1.832350 6.150941 2.821443
W 2.933683 5.918161 3.654227
W 4.141286 5.926848 2.869977
W 5.059596 6.379101 2.806101
W 6.209759 5.940067 3.884259
W 0.031021 6.779864 3.704474
