256
Caixa no tempo 7000
W 6.385928 6.609777 6.081965
W 0.452548 0.095838 0.319223
W 1.419241 0.851990 0.142526
W 2.528107 0.182103 6.235172
W 3.688911 6.517455 6.223719
W 4.635342 0.275237 6.291914
W 5.634301 0.293406 6.162977
W 6.905783 0.568109 6.638663
W 0.779603 1.596632 0.235972
W 1.782828 1.677362 6.383988
W 2.833212 1.245943 6.280279
W 3.835701 1.194355 6.024850
W 5.149448 1.079339 6.628637
W 5.606484 0.993750 0.705889
W 6.762819 1.566501 6.061246
W 0.732005 2.137145 6.366891
W 2.817026 2.299421 5.434377
W 3.626089 2.084583 6.582860
W 4.650470 1.898498 5.868920
W 5.829195 1.941854 5.751107
W 6.344877 2.627826 6.535970
W 0.658010 2.643068 0.550083
W 1.019117 3.377883 6.277233
W 1.908610 4.348984 5.544933
W 2.189329 3.337972 5.964646
W 4.772802 1.891404 0.215869
W 5.127271 2.668164 6.666059
W 5.979750 3.716052 0.241836
W 6.901235 3.701974 6.514121
W 0.605675 4.432846 6.315987
W 2.226202 4.287831 6.856887
W 3.091496 3.762312 6.631764
W 3.904105 3.044889 6.329144
W 5.203147 3.994125 6.644487
W 5.741731 3.424872 6.045447
W 6.684875 5.085131 6.400268
W 1.186942 4.982562 5.244079
W 2.156123 5.494800 0.071826
W 3.061010 4.954503 6.410498
W 4.892306 4.998389 6.101914
W 5.421433 5.549624 5.371406
W 6.285740 4.309415 5.781208
W 5.832301 5.680398 6.411579
W 0.855221 5.816941 6.029871
W 1.418932 6.888914 6.489869
W 2.124993 6.060654 6.102634
W 4.017671 5.420318 6.564640
W 4.944849 6.185020 6.224599
W 5.430457 5.730910 0.453062
W 6.507730 6.305667 0.217561
W 6.815051 6.391806 1.174876
W 1.437359 6.950468 1.071058
W 2.558913 0.408324 1.354861
W 3.124904 6.496878 0.290612
W 4.134265 6.852450 0.267261
W 5.505199 6.844285 0.406000
W 6.821343 1.124469 0.581491
W 0.400393 0.601756 1.401016
W 1.434357 0.999934 1.557546
W 3.037240 1.446415 0.451619
W 2.904455 0.451752 0.197614
W 4.612541 0.695228 0.612763
W 6.592226 1.370050 1.561249
W 0.663687 1.808566 1.329077
W 1.678079 2.023443 0.495646
W 2.496652 2.554618 6.596080
W 2.812532 2.583853 1.265398
W 3.730117 0.956339 0.011138
W 5.838272 1.866087 0.162786
W 6.682939 2.249962 0.767348
W 0.046646 3.340495 1.369557
W 0.984944 3.021743 1.520818
W 2.241737 3.675923 1.266039
W 3.157337 2.886279 0.286447
W 4.541655 2.471523 1.314255
W 5.477290 2.673373 0.873184
W 5.757178 3.662771 1.365574
W 0.429387 3.967838 0.498537
W 1.173334 4.061957 1.239092
W 1.647804 3.268401 0.165317
W 3.275825 3.815928 1.207499
W 4.204733 2.895982 0.450370
W 5.065161 4.264549 0.601757
W 5.853855 4.766399 0.118719
W 6.290218 4.474585 1.165072
W 1.310951 4.684149 0.239827
W 2.024322 4.655080 0.946965
W 3.221780 4.683863 0.474908
W 4.102039 4.156336 0.103489
W 4.686347 5.136738 0.223858
W 5.343126 5.020321 1.227652
W 0.235568 5.400918 0.276400
W 0.988645 6.176051 0.296418
W 2.123935 6.586340 0.308666
W 2.645498 5.542217 0.996763
W 3.859721 5.659067 0.508729
W 4.694520 6.088830 1.144137
W 6.287337 5.426393 0.913962
W 6.293401 0.270042 1.155216
W 0.840116 6.315573 1.819608
W 2.117637 6.929310 2.286315
W 3.095558 6.564479 1.312547
W 3.715207 0.601637 1.098752
W 5.087647 0.243416 1.379312
W 5.747411 6.003153 1.618095
W 6.952939 1.010593 2.564475
W 0.692521 0.218168 2.687993
W 2.202604 1.052802 2.266215
W 3.208740 1.535954 1.559004
W 3.946125 1.731640 0.776953
W 4.474053 1.029353 1.985648
W 5.895920 0.594901 2.087478
W 6.976488 2.322801 1.864422
W 0.840818 1.533829 2.274696
W 1.604218 2.108118 1.832434
W 2.672104 2.229095 2.225221
W 3.744335 2.279490 2.015832
W 5.561333 1.682351 1.411772
W 6.116543 1.705728 2.453311
W 6.794323 3.063039 2.600142
W 0.853044 2.572573 2.450752
