256
Caixa no tempo 6600
W 6.545711 6.605978 6.003055
W 0.540355 0.001080 0.328394
W 1.559673 0.850112 0.183803
W 2.485794 0.212893 6.258966
W 3.699679 6.424657 6.281864
W 4.613583 0.125927 6.351340
W 5.701545 0.265771 6.308589
W 6.790637 0.644540 6.674100
W 0.728199 1.537496 0.314127
W 1.841404 1.634856 6.422159
W 2.735944 1.294585 6.244951
W 3.746984 1.129167 5.975655
W 5.088952 1.091246 6.556452
W 5.719358 0.984444 0.582550
W 6.808220 1.622236 6.118816
W 0.735988 2.080522 6.349552
W 2.792012 2.368921 5.349253
W 3.449405 2.069296 6.483526
W 4.601193 1.851998 5.856097
W 5.853156 1.955838 5.789454
W 6.219820 2.637663 6.621802
W 0.644880 2.530356 0.646993
W 1.097115 3.305732 6.337671
W 2.043206 4.289399 5.566489
W 2.370944 3.319256 5.947923
W 4.781261 1.904459 0.050504
W 5.108375 2.795251 6.560174
W 5.989096 3.752915 0.283419
W 6.867053 3.645456 6.463943
W 0.724403 4.465984 6.299680
W 2.111468 4.290931 6.875867
W 3.106442 3.870913 6.736517
W 3.920086 3.122966 6.369723
W 5.080760 3.932388 6.600518
W 5.817107 3.348861 5.924572
W 6.691653 5.165655 6.332761
W 1.161843 4.940810 5.339220
W 2.208096 5.432060 6.921998
W 2.862006 4.997576 6.353003
W 4.728630 5.051340 6.042987
W 5.420086 5.467915 5.297465
W 6.204942 4.297562 5.691732
W 5.810087 5.750795 6.428721
W 1.018489 5.761570 6.003784
W 1.430572 6.887427 6.533724
W 2.190397 6.145294 6.090449
W 3.910377 5.473359 6.449857
W 4.919247 6.184241 6.266205
W 5.403651 5.898263 0.406454
W 6.529917 6.373603 0.197383
W 6.946977 6.387345 1.285780
W 1.332664 0.017383 1.075230
W 2.460871 0.442673 1.264001
W 3.064048 6.346008 0.303476
W 4.272357 6.796119 0.337842
W 5.590530 6.896838 0.431195
W 6.859586 1.142189 0.638633
W 0.275061 0.572027 1.413318
W 1.532287 0.996337 1.434729
W 2.929866 1.471690 0.428027
W 2.852837 0.433498 0.230939
W 4.669578 0.790040 0.580468
W 6.569460 1.418147 1.573072
W 0.710680 1.674978 1.261465
W 1.696388 1.921030 0.470463
W 2.428021 2.509385 6.727257
W 2.809444 2.584418 1.227040
W 3.870903 0.997787 0.012303
W 5.742185 1.961000 0.093189
W 6.680765 2.253147 0.813609
W 6.983014 3.282777 1.405073
W 1.017755 2.915031 1.456757
W 2.266021 3.492584 1.319415
W 3.223607 3.063493 0.386041
W 4.518832 2.523364 1.292786
W 5.423718 2.725614 0.849207
W 5.723490 3.630852 1.317125
W 0.438922 4.014838 0.406730
W 1.188515 3.969100 1.186896
W 1.738620 3.364926 0.158353
W 3.356172 3.837448 1.076437
W 4.213625 2.901763 0.325482
W 5.142690 4.199158 0.639503
W 5.971908 4.811653 0.282907
W 6.368695 4.463285 1.241325
W 1.187862 4.710486 0.203524
W 1.968373 4.776984 0.884415
W 3.212454 4.811988 0.454170
W 4.069093 4.221641 0.178325
W 4.708395 5.040306 0.207198
W 5.422242 5.040687 1.180079
W 0.255775 5.474726 0.192074
W 1.142326 6.104571 0.253851
W 2.029116 6.628825 0.267083
W 2.623890 5.515831 1.104381
W 3.797831 5.625942 0.515995
W 4.719033 6.144108 1.248274
W 6.329016 5.495662 0.927762
W 6.241382 0.372646 1.189260
W 0.882066 6.355078 1.840081
W 1.985748 0.035890 2.194118
W 3.103705 6.527810 1.320366
W 3.732003 0.543508 1.042710
W 5.194200 0.213722 1.290740
W 5.829752 5.991331 1.712624
W 0.095053 0.977415 2.542317
W 0.728456 0.182139 2.713357
W 2.158021 1.052703 2.202106
W 3.182365 1.524405 1.455948
W 4.182299 1.703426 0.832917
W 4.534314 1.025959 1.952978
W 5.853818 0.612158 2.109011
W 6.957975 2.301718 1.839335
W 0.922765 1.449263 2.269501
W 1.678769 2.136725 1.732684
W 2.653007 2.177016 2.225642
W 3.864581 2.258414 2.081449
