108
Caixa no tempo 1100
W 0.401072 6.192883 5.964193
W 0.765008 6.788675 0.052790
W 1.786418 0.646735 0.141328
W 2.363242 0.103469 6.527819
W 3.559115 6.712824 6.195900
W 4.493787 0.138103 6.423442
W 6.301741 6.751202 6.150377
W 6.949867 0.526277 6.555967
W 0.734966 1.302781 0.196188
W 1.626836 1.487879 6.534390
W 2.828832 1.218108 6.283681
W 3.872885 0.827176 5.927782
W 5.093366 0.999636 6.382429
W 6.077356 0.910066 6.756480
W 6.914835 1.804779 6.258481
W 0.911612 2.457550 6.226329
W 2.512300 2.288745 5.655907
W 3.296769 2.242038 6.372194
W 4.517012 1.710436 5.593596
W 5.740995 1.965849 6.024477
W 6.418893 2.785204 6.690156
W 0.622041 2.439020 0.343454
W 1.175599 3.237048 6.850900
W 2.103911 3.853832 5.710433
W 2.898311 3.144210 6.001349
W 4.311343 1.973014 6.566540
W 5.220500 2.810549 6.370450
W 6.229770 3.680529 0.323572
W 6.958106 3.631938 6.327083
W 0.867815 4.314243 6.053846
W 1.844533 4.349831 6.758486
W 2.949221 4.075944 6.586935
W 3.813921 3.301608 6.223569
W 4.629114 3.946537 6.237899
W 5.859910 3.408560 5.824413
W 6.897063 4.958624 6.230266
W 1.709743 4.664957 5.293531
W 2.044179 5.343976 6.925653
W 2.678118 4.983985 6.089711
W 4.339248 4.785419 5.894257
W 5.361206 5.321375 5.382032
W 6.061989 4.425946 5.390083
W 5.944897 5.700875 6.341405
W 1.367065 5.570635 6.239686
W 1.407432 6.853924 6.166966
W 2.370156 6.085351 6.026098
W 3.510321 5.240813 6.531356
W 4.637163 5.792769 6.628238
W 5.433076 5.905212 0.298874
W 6.549924 6.539417 0.132685
W 0.163847 6.794096 1.003168
W 1.391810 0.183847 0.933956
W 2.424487 0.365871 1.044417
W 3.009654 6.202606 6.856778
W 4.546232 6.582597 0.451777
W 5.579678 6.931499 0.498363
W 6.732119 1.098310 0.600029
W 0.444947 0.563006 1.485295
W 1.478388 1.160347 1.112638
W 2.621422 1.365597 0.367608
W 3.219445 0.308696 6.981537
W 5.106900 0.968315 0.636973
W 6.398999 1.334098 1.574076
W 0.558607 1.561187 1.242260
W 1.581808 2.025435 0.552218
W 2.209635 2.590126 6.734801
W 2.879537 2.231576 1.244474
W 3.765289 1.266083 0.021089
W 5.740436 1.911191 0.066441
W 6.374495 2.172707 0.804378
W 0.055110 3.374590 1.235128
W 0.898539 2.595880 1.343624
W 2.018048 3.206439 1.363217
W 3.088561 3.082045 0.267590
W 4.199587 2.475101 1.424985
W 5.558969 2.944018 0.555854
W 5.810075 3.737134 1.457248
W 0.359376 3.949689 0.239879
W 1.198091 3.933317 0.992105
W 2.115332 3.454696 0.279515
W 3.354316 4.051526 0.767279
W 4.456327 3.066380 0.095144
W 5.289797 4.311191 0.580769
W 6.108107 4.898547 0.221630
W 6.756005 4.430817 0.971132
W 0.847348 4.955697 0.136494
W 1.861379 4.892480 0.854180
W 2.866009 4.927515 0.287231
W 4.036332 4.462094 0.050622
W 5.018304 4.903438 6.824944
W 5.632917 5.298844 1.245980
W 0.297462 5.768507 6.881544
W 1.123637 6.008177 0.582045
W 2.153880 6.484037 0.533519
W 2.945125 5.500220 1.187374
W 4.101346 5.684018 0.534174
W 4.980543 6.131783 1.469069
W 6.420239 5.902390 1.016179
W 6.247745 0.271129 1.195703
W 0.795781 6.438854 1.897122
W 1.774980 0.191205 1.902117
W 2.899706 6.642876 1.630559
W 3.654815 0.371152 0.883810
W 5.229758 0.127103 1.452213
W 6.123158 6.126041 1.990319
W 0.016192 1.089627 2.403593
W 0.916219 0.536935 2.445113
W 2.248929 1.193962 1.857025
W 3.175465 1.170311 1.343288
W 4.193594 1.346663 1.232553
W 4.859826 1.052403 1.845260
W 5.833893 0.688550 2.131929
W 0.006249 2.315818 1.825156
W 1.317214 1.412180 2.221181
W 1.895551 2.054562 1.478878
W 2.765956 2.247345 2.271385
W 3.812121 2.184124 2.337001
W 5.099680 2.016540 1.045818
W 5.979189 1.604969 2.647510
W 6.646467 3.073820 2.493521
W 0.852912 2.463639 2.418698
W 1.763771 2.989344 2.369256
W 2.926930 3.304718 1.763078
W 3.687251 3.779997 2.351363
W 4.696341 3.392509 2.172744
W 5.960388 2.605159 1.703199
W 6.607733 4.101871 1.997838
W 0.612272 3.512171 2.195072
W 1.732723 4.154428 2.096878
W 2.851592 4.140749 2.669166
W 4.451594 3.558366 0.974310
W 4.488629 4.448272 2.716667
W 5.134611 4.406061 1.835805
W 0.248615 5.350363 2.292885
W 0.649290 4.529833 1.961982
W 2.332409 5.322761 2.244658
W 2.538042 4.462039 1.560420
W 3.642854 4.938638 2.463269
W 4.471769 4.885766 1.081110
W 5.966841 5.047758 2.419089
W 0.636279 5.330059 1.086581
W 1.360598 5.417024 1.851297
W 1.979361 6.101825 1.514649
W 3.225862 5.967147 2.444802
W 3.957798 5.997545 1.576117
W 5.017552 5.480546 2.191922
W 6.634325 5.964406 2.900019
W 6.983825 6.924469 2.418277
W 1.466828 0.013243 3.331939
W 2.434859 6.707000 3.470484
W 3.436649 6.780464 3.100965
W 4.189978 0.538629 2.496139
W 5.178689 0.998287 2.938647
W 5.964419 6.901838 2.828942
W 6.384398 0.780355 3.212550
W 0.586159 0.759748 3.573945
W 1.719568 1.114477 3.547596
W 3.202401 0.990620 2.379544
W 3.944458 0.678233 3.595046
W 4.647415 1.888737 3.077226
W 5.551082 0.904956 3.889524
W 6.929180 2.149939 3.009798
W 1.184196 2.018717 3.897283
W 1.671651 2.098930 2.957546
W 2.517556 2.270263 3.302099
W 3.418877 1.522042 3.138997
W 5.014380 2.106017 2.074259
W 5.887349 1.951870 3.720073
W 0.387324 3.450026 3.634633
W 1.112553 2.970084 4.321619
W 1.751773 3.079199 3.458627
W 3.240584 3.002214 2.897785
W 4.295651 2.816025 4.075077
W 4.784864 2.910626 3.121486
W 5.681167 2.555604 2.717716
W 0.162198 4.435485 3.014083
W 1.249966 4.015646 2.989985
W 1.986199 4.563694 3.315968
W 3.008590 4.000333 3.767709
W 4.145221 3.725373 3.348551
W 4.908239 4.203280 3.890571
W 5.653461 3.665357 2.509094
W 0.291846 5.351738 3.515064
W 1.122442 5.039522 2.978847
W 2.352028 5.266917 4.064052
W 2.883500 5.152264 3.147251
W 3.964849 4.890518 3.472054
W 5.249099 5.068383 3.220833
W 5.900777 4.361391 3.462011
W 0.805506 6.215726 3.180321
W 1.245514 5.594539 4.334710
W 1.948856 5.714576 3.251148
W 3.240600 5.936798 3.643484
W 4.311506 6.060129 3.383843
W 5.024373 6.624736 2.543214
W 6.168633 5.800599 3.945547
W 0.025937 6.886470 3.605272
W 0.945340 6.620608 4.129861
W 2.097990 6.814941 5.359179
W 3.026860 0.273126 4.156146
W 3.994646 6.786808 4.263821
W 4.821043 0.115242 3.817352
W 6.023490 6.920305 4.068690
W 6.627800 0.762023 4.229915
W 0.549171 1.125286 4.970503
W 1.359000 0.473209 4.560376
W 2.670689 1.251080 3.830267
W 3.652708 0.589890 4.853755
W 4.614092 0.889102 4.521778
W 5.301663 1.140116 5.379604
W 6.985739 1.785264 4.048243
W 1.468280 2.675693 5.242272
W 2.075969 1.875681 4.293513
W 3.124193 2.644357 4.060049
W 3.706279 1.628585 4.147925
W 4.970181 2.079002 4.619065
W 6.583448 2.863495 5.286520
W 0.357513 2.196862 5.153166
W 1.230593 3.783451 4.968563
W 2.256611 3.222509 4.316174
W 3.296809 3.188660 4.870897
W 5.152631 2.829396 5.359141
W 5.310896 3.092731 4.090569
W 6.636802 3.036150 4.312272
W 0.010619 3.760368 5.110467
W 1.315113 4.592089 4.285280
W 2.476892 4.132807 4.742318
W 3.286031 4.023968 5.556818
W 4.029166 3.865829 4.390882
W 4.876627 3.853463 5.205395
W 5.855950 3.820228 4.583881
W 6.829961 4.646229 4.297857
W 0.140739 4.875319 5.237996
W 2.457064 5.596551 5.138129
W 3.214089 4.860044 4.566506
W 3.412172 5.150727 5.484930
W 4.443038 5.040821 4.690518
W 5.594701 5.014194 4.288357
W 0.180847 5.637438 4.499953
W 1.260291 6.053463 5.244137
W 2.066028 6.293911 4.423417
W 3.744018 5.875849 4.670906
W 4.937667 5.962008 4.283974
W 5.793521 6.288955 4.868218
W 6.428721 5.495138 5.311595
W 6.885914 6.653964 5.120108
