108
Caixa no tempo 4000
W 0.717492 5.247835 4.875434
W 0.747207 6.599319 0.743009
W 0.872769 6.962118 6.492340
W 1.749573 0.702745 6.550478
W 3.470389 6.447167 6.267275
W 4.051903 0.049352 6.799359
W 6.863262 6.884989 6.849473
W 6.925599 1.080646 6.971029
W 6.267399 1.664186 0.377147
W 1.371164 1.952401 6.592217
W 3.039541 0.539970 6.674291
W 3.616839 1.542663 6.585494
W 5.883648 6.891823 5.442874
W 5.842656 6.726323 6.602062
W 5.962190 1.595758 6.107046
W 5.711675 3.073073 6.677698
W 2.963145 1.305430 5.480897
W 4.864460 1.458320 5.897848
W 5.398232 0.558676 6.118490
W 5.539910 3.629272 5.493264
W 5.193440 3.892443 6.532599
W 6.685891 2.715964 6.906225
W 0.831994 2.786711 6.986366
W 2.212688 3.075593 4.914547
W 3.670653 2.061553 5.555076
W 5.102575 2.771703 0.632795
W 5.333620 2.516161 5.913657
W 5.180121 4.901160 0.300085
W 6.961916 4.226403 5.429080
W 1.047002 3.532603 5.121311
W 2.144430 5.087101 0.116289
W 3.116463 4.616431 6.947138
W 3.201212 3.392288 6.584044
W 4.163902 3.356549 6.985276
W 6.173049 4.828237 5.821584
W 6.682927 5.655335 6.363055
W 2.466645 4.148240 4.622054
W 2.403110 5.157465 6.060211
W 2.774036 5.962793 5.434134
W 4.649012 5.495911 5.244980
W 6.565282 4.829090 4.059963
W 0.233417 3.856972 4.475850
W 5.713575 5.877621 5.354273
W 1.186025 4.896170 5.657888
W 1.520026 5.975513 6.863317
W 1.906204 6.656737 6.060051
W 4.346539 5.719664 6.162147
W 4.839867 6.600523 5.909205
W 5.488470 5.834059 6.429001
W 6.265501 6.298967 0.462782
W 6.834766 6.187067 1.568448
W 1.584014 0.152398 0.342688
W 2.535672 6.899014 0.484593
W 3.006641 5.563112 0.696747
W 3.564639 0.090798 0.676881
W 5.464890 5.899602 1.001723
W 5.974406 0.547854 0.168902
W 1.432958 0.740705 1.316741
W 1.011300 1.008704 0.437273
W 2.584317 0.830639 0.877723
W 2.571837 6.116286 6.631826
W 4.624723 0.979569 6.796147
W 6.453478 1.302317 1.464466
W 0.353880 1.995543 1.732502
W 0.491634 1.936220 0.673898
W 1.652419 3.306000 6.676309
W 2.239387 1.918721 0.331642
W 3.275998 1.719489 0.642332
W 5.265403 2.005778 6.941873
W 6.500504 2.486896 0.937928
W 6.613700 4.142826 1.240681
W 0.509334 3.005062 0.972740
W 1.460068 2.226053 0.952837
W 2.522480 1.549129 6.385574
W 3.694277 2.223539 1.570443
W 5.491360 3.247710 1.782756
W 5.338368 2.844048 2.673708
W 6.321728 4.012006 6.535437
W 0.789481 3.856353 0.214345
W 1.625850 4.358988 6.612225
W 3.345113 2.743142 0.341276
W 4.339404 2.276838 6.527746
W 4.758833 4.169191 2.094165
W 6.138116 4.968838 0.083170
W 5.505878 4.419394 1.198273
W 0.251096 4.762558 6.213750
W 1.755378 4.286708 0.678504
W 2.655257 3.873084 0.553589
W 4.550200 3.865377 0.782262
W 4.184507 4.866807 6.888409
W 4.900708 5.847497 2.073444
W 0.306855 5.782059 0.200028
W 1.116259 5.045031 0.152323
W 1.822060 6.166703 0.919446
W 2.855301 4.733027 1.271246
W 3.823618 5.958313 0.119166
W 4.796957 0.601681 1.252461
W 6.517076 5.234443 1.129820
W 6.816944 0.297623 0.882962
W 1.604458 6.828679 1.876341
W 2.799764 6.069138 1.802368
W 3.966203 5.519326 2.046489
W 4.158282 1.313186 1.444969
W 6.917168 6.493743 2.804685
W 5.889881 5.406156 1.995299
W 0.103219 1.250372 3.093023
W 1.101141 6.629538 2.788312
W 1.355486 0.579087 2.772649
W 3.531838 0.520902 1.778338
W 4.380435 1.983118 0.665535
W 5.920564 0.069786 1.251990
W 6.523870 0.581200 2.456643
W 6.950306 2.944252 1.918826
W 2.414673 0.478484 1.797491
W 2.264699 2.606990 2.523121
W 2.636603 1.767301 1.628277
W 4.805251 2.204598 1.640640
W 5.454660 1.179252 0.724653
W 4.747987 0.786808 3.714799
W 4.952083 1.812317 2.577650
W 1.482066 2.162756 2.034670
W 2.049087 3.658824 2.945203
W 2.363736 2.765741 1.024372
W 4.139843 3.469161 2.658745
W 4.330317 3.206304 1.675956
W 6.070031 2.032729 2.876862
W 0.118351 3.851305 2.305113
W 1.252658 3.179879 2.118059
W 1.585177 3.270211 0.776471
W 2.966198 4.179795 2.555874
W 3.749965 3.989500 1.442754
W 5.093879 5.108160 2.764381
W 5.109535 4.038559 3.191249
W 0.663724 4.937904 1.225400
W 0.875267 3.959338 1.459724
W 2.974902 5.328122 2.545690
W 2.156453 4.129879 1.857711
W 3.901630 4.651741 2.463362
W 3.952350 4.941167 0.999034
W 6.097567 4.510556 2.669150
W 0.142807 4.667241 0.379744
W 1.255562 4.500130 2.292941
W 1.539607 5.433625 1.703991
W 3.433189 6.394761 2.619213
W 4.492365 6.583437 0.964273
W 4.486184 5.991078 3.018997
