108
Caixa no tempo 2000
W 0.087554 5.493981 5.339693
W 0.726305 6.731276 0.483865
W 1.157992 0.651421 0.343533
W 2.138103 0.747151 6.112250
W 3.671512 6.486341 6.125891
W 4.624039 0.449243 6.105266
W 6.754352 6.215390 6.167554
W 0.216269 0.219955 6.680551
W 0.438551 1.276523 0.059682
W 1.985017 2.170636 6.235319
W 3.339910 1.519496 6.286278
W 4.236046 1.238670 6.745938
W 5.503615 0.864355 6.274210
W 6.218329 0.219935 6.522560
W 6.594721 1.207542 6.297999
W 0.015271 2.319921 6.580606
W 2.834737 1.905775 5.591070
W 4.068668 2.308303 5.962650
W 4.865403 1.664425 5.658294
W 6.265046 2.676845 5.815387
W 6.261860 3.133118 6.786005
W 0.290854 2.936018 0.370111
W 1.201534 3.430076 6.914989
W 2.188250 3.334996 6.266612
W 3.182268 3.030744 5.637005
W 4.852765 2.241732 6.806116
W 5.209450 2.850587 5.983811
W 5.966090 3.705400 0.539497
W 0.205202 3.899641 6.554435
W 1.296763 4.240737 5.871887
W 2.422117 4.879065 6.527017
W 3.233092 3.869416 6.455596
W 4.392704 3.425723 6.171405
W 5.090662 3.849993 6.820419
W 6.201091 4.331634 6.601658
W 0.114812 4.934016 0.098812
W 1.819866 4.543138 4.895837
W 1.737389 5.737746 6.607729
W 2.258520 5.364249 5.661966
W 5.330777 5.158130 5.516838
W 6.260390 5.134263 4.737687
W 0.183384 4.346407 5.621978
W 5.694616 5.938852 6.530739
W 0.726199 5.114512 5.968946
W 1.221640 6.683120 6.524721
W 2.179823 6.478862 5.775293
W 3.417909 5.192836 6.702322
W 4.502487 6.091280 6.686059
W 5.209869 5.772160 0.582856
W 6.361615 5.944976 0.308917
W 0.183959 5.847273 0.933564
W 1.470696 0.078189 1.241149
W 2.645478 0.730589 1.095874
W 3.002498 6.018768 0.168863
W 4.247440 0.063404 0.186767
W 5.387809 6.842459 0.226818
W 6.268275 0.921493 0.238360
W 0.333071 0.327179 1.560322
W 1.637750 1.474678 1.351265
W 2.010612 1.369223 0.136061
W 3.263764 0.566429 6.911826
W 5.205680 0.991901 0.209663
