108
Caixa no tempo 1600
W 0.364459 5.836341 5.914698
W 0.843177 6.871513 0.539984
W 1.488252 0.644249 0.202661
W 2.143998 0.740118 6.236359
W 3.438837 6.505863 6.159496
W 4.496882 6.953103 6.127808
W 6.567268 6.645882 6.104878
W 0.282829 0.341052 6.845751
W 0.840075 1.388543 0.011526
W 1.540108 1.628105 6.364146
W 2.965728 1.358873 6.529634
W 4.047608 1.118443 6.147453
W 5.115154 1.228656 6.284710
W 6.104348 0.458509 6.533090
W 6.857198 1.310894 6.451307
W 0.682770 2.121464 6.334955
W 2.581069 1.973424 5.591042
W 3.896905 2.210860 6.083127
W 4.635042 1.675237 5.457887
W 6.470456 2.338432 5.611259
W 6.622431 3.018120 6.724127
W 0.564546 2.961750 0.260338
W 1.411414 3.172746 6.709966
W 2.142456 3.535631 5.865253
W 3.083825 2.994532 5.872922
W 4.702231 2.073528 6.961825
W 5.591990 2.912481 6.207911
W 6.170661 3.857622 0.304398
W 0.310707 3.793197 6.361229
W 1.322154 4.154499 5.935149
W 2.200855 4.661996 6.865493
W 3.244200 3.811694 6.606028
W 4.255789 3.481671 5.973387
W 5.103604 3.703078 6.890499
W 6.135196 3.783263 5.972047
W 6.785832 4.609877 6.782114
W 1.759169 4.983510 5.033503
W 1.928410 5.715662 6.829208
W 2.142404 5.235926 5.983079
W 4.768659 4.923799 5.798722
W 5.688626 5.078201 5.233902
W 6.811683 4.531289 5.534083
W 5.641048 6.071632 6.418406
W 1.107325 5.206749 6.446707
W 1.040106 6.653013 6.504997
W 2.099911 6.443125 6.059978
W 3.515351 5.367974 6.679000
W 4.413567 6.022571 6.654644
W 5.208669 5.791433 0.529969
W 6.362136 6.197609 0.294986
W 0.245211 6.212672 1.111765
W 1.442582 0.162198 1.258813
W 2.689684 0.586989 1.203112
W 2.848744 6.162070 6.794299
W 4.145846 6.811508 0.566495
W 5.187601 6.772595 0.184265
W 6.411216 1.266048 0.519433
W 0.408907 0.527316 1.296307
W 1.714108 1.259791 1.280548
W 2.072088 1.655999 0.414746
W 3.213915 0.223584 0.271325
W 4.804272 0.908297 0.382827
W 6.543712 1.105932 1.498197
W 0.564639 1.656722 1.041842
W 1.349540 2.300759 0.732948
W 2.394693 2.604914 6.868593
W 2.921159 1.881297 1.104445
W 3.665815 1.247536 0.344386
W 5.876530 1.979162 6.964014
W 6.545185 2.448100 0.701486
W 6.594910 3.304956 1.407870
W 0.809049 2.842335 1.363027
W 2.066028 2.994120 1.117191
W 3.476274 2.639209 0.218122
W 3.737867 2.792843 1.234673
W 5.516115 2.960943 0.507843
W 5.707825 3.777429 1.375128
W 0.191032 3.836328 0.485370
W 1.249182 3.720673 1.035103
W 2.402306 3.843320 0.429475
W 3.464107 3.677957 0.750701
W 4.479711 2.995707 0.336251
W 5.044876 4.395902 0.691710
W 5.922759 5.028026 0.360761
W 6.500182 4.572860 1.239122
W 1.034536 4.426826 0.152035
W 1.895221 4.788815 0.864895
W 3.231190 4.663801 0.437298
W 4.152160 4.010923 0.064070
W 4.836739 5.003575 6.931535
W 5.328097 5.159258 1.389661
W 0.380287 5.900403 0.029805
W 1.390609 6.017896 0.653295
W 2.037544 6.711219 0.134283
W 2.748078 5.491161 1.072512
W 4.046127 5.579811 0.562086
W 4.729333 6.071683 1.333728
W 6.170599 5.673235 1.216924
W 6.531291 0.187780 0.831061
W 0.879555 6.020507 2.047482
W 1.855049 0.350873 2.266478
W 3.279349 6.722694 1.172117
W 4.063509 0.453000 1.546894
W 5.489309 6.837272 1.241256
W 5.513168 6.108501 2.059771
W 6.767716 1.327296 2.485723
W 0.408769 0.181140 2.580859
W 2.449133 1.216611 2.476103
W 3.466150 1.403087 1.957429
W 4.354904 2.063535 0.889929
W 5.019722 0.869083 1.502340
W 6.040250 0.457505 2.163514
W 6.691314 2.148831 1.716096
