256
Caixa no tempo 9300
W 6.353192 6.666222 5.946330
W 0.388620 0.373255 0.454829
W 1.540684 0.575404 6.829334
W 2.359915 0.156496 6.412310
W 3.679136 6.639028 5.967808
W 4.432194 0.340422 5.853204
W 5.708975 0.372026 6.297108
W 0.278316 0.179593 6.403436
W 0.467246 1.930607 0.042576
W 1.489174 1.863037 6.842588
W 2.526318 1.442073 6.304219
W 4.108449 1.529358 5.420271
W 5.317416 1.300570 6.528837
W 5.716770 1.129214 0.658615
W 6.798065 1.306680 6.051297
W 0.731818 2.399321 6.104554
W 3.179484 2.291283 5.651906
W 4.035628 1.747841 6.722249
W 4.823799 2.158366 5.880240
W 5.885454 1.987228 5.906040
W 6.699452 2.572684 6.451663
W 0.526395 2.968245 0.249733
W 0.878032 3.781057 6.316112
W 1.594945 4.573246 5.984104
W 1.950621 3.334672 6.116387
W 4.812570 1.705018 0.504830
W 5.229946 2.376636 6.830723
W 6.119714 3.036079 0.376298
W 6.735292 3.779649 6.487590
W 0.600677 4.935254 6.133806
W 2.532858 4.779022 6.725187
W 2.848388 3.452178 6.659815
W 3.941893 3.147379 6.094380
W 4.985984 3.435510 6.529832
W 5.920949 3.120327 6.057256
W 6.505746 4.906329 6.323254
W 1.030491 5.162384 5.229155
W 1.658325 5.470393 0.543619
W 3.407138 4.799520 6.318923
W 4.846844 4.975710 6.260487
W 5.531157 5.835822 4.912632
W 6.327082 4.201394 5.409288
W 5.926303 5.697714 5.950788
W 0.191054 5.916399 6.305879
W 1.301968 6.896387 6.083191
W 1.648442 5.809968 6.302713
W 4.087081 5.659683 6.365371
W 5.254528 6.448758 6.684586
W 5.796624 5.750459 0.205349
W 6.657253 6.236265 0.282267
W 6.972628 6.026590 1.311740
W 1.261061 0.714654 0.827599
W 2.227837 0.354571 1.480988
W 3.047339 5.743800 6.449871
W 4.196424 6.557554 6.867877
W 5.376000 0.143993 0.493336
W 6.570734 0.847571 0.046971
W 0.414962 0.553764 1.500105
W 1.615251 1.310482 1.560581
W 2.060628 1.630031 0.643911
W 2.350435 0.615298 0.371012
W 4.362832 0.767939 0.429589
W 6.613120 1.297847 1.372306
W 0.803498 1.821038 1.027598
W 1.671262 2.638242 0.519982
W 2.263437 2.401497 6.315792
W 2.591795 2.274776 1.264400
W 3.476221 0.451989 6.610701
W 6.046948 1.803433 6.896916
W 6.773144 2.339061 0.660091
W 0.034705 3.283676 1.184732
W 0.930965 3.297479 1.564768
W 2.177793 3.614504 1.370078
W 3.190708 2.340694 6.842688
W 4.736558 2.353997 1.481561
W 5.636411 2.342024 1.034356
W 5.788854 3.448150 1.246843
W 0.687308 3.993564 0.391836
W 1.355303 4.170440 1.222323
W 1.778216 3.760045 0.252960
W 3.499721 3.841527 1.381466
W 4.313045 2.633661 0.282186
W 5.022028 3.959885 0.390062
W 5.676393 4.484256 6.881812
W 6.448587 4.032936 0.527002
W 1.311927 4.725250 6.977993
W 2.188833 4.555628 0.791703
W 3.229900 4.395359 0.423941
W 4.086545 3.622440 0.121197
W 4.708708 5.204262 0.350503
W 4.974949 5.481404 1.349446
W 0.419991 5.123794 0.115564
W 0.818912 6.417269 0.094372
W 1.843208 6.551709 0.343578
W 2.572178 5.630474 0.707499
W 3.727333 5.728427 0.419208
W 4.885293 6.290565 0.641397
W 6.183663 5.161500 0.926588
W 6.386091 0.174314 0.740131
W 0.981902 6.710225 1.348878
W 2.403176 6.757338 2.369650
W 2.911139 6.324543 1.326078
W 3.259577 0.684340 0.704752
W 4.983997 0.547620 1.340674
W 5.729345 6.509139 1.335912
W 6.808133 0.936055 2.488503
W 1.007978 0.549083 2.775531
W 2.032915 0.721706 2.501465
W 2.694901 1.317636 1.455753
W 3.528771 1.748296 0.789682
W 4.168998 1.536262 1.716858
W 5.678970 0.520167 2.144385
W 0.190332 2.303093 1.649326
W 0.671273 1.502665 2.189253
W 1.768587 2.303097 1.911873
