256
Caixa no tempo 8600
W 6.496723 6.569654 5.805515
W 0.411093 0.190128 0.456384
W 1.403749 0.609629 6.918507
W 2.504548 0.050677 6.338760
W 3.667259 6.580374 5.990790
W 4.527452 0.351962 5.949747
W 5.504264 0.348771 6.387968
W 0.114257 0.368384 6.301781
W 0.412869 1.827173 6.964856
W 1.517683 1.724211 6.662042
W 2.702239 1.327816 6.321899
W 4.086216 1.489981 5.495665
W 5.050460 1.383671 6.568131
W 5.718591 0.968745 0.698953
W 6.746618 1.523201 6.263799
W 0.653542 2.497467 6.100311
W 3.287233 2.133033 5.422416
W 4.187525 1.715936 6.757120
W 4.810102 2.217872 5.995934
W 5.956907 2.133465 5.956026
W 6.710929 2.485638 6.636934
W 0.412906 2.980324 0.224015
W 0.873726 3.622347 6.229649
W 1.561860 4.358538 5.902925
W 1.992787 3.402866 6.104227
W 5.012270 1.718863 0.665328
W 5.321419 2.481937 6.866976
W 6.004846 3.118962 0.184048
W 6.773840 3.673265 6.629297
W 0.600127 4.718063 6.086946
W 2.216319 4.513868 6.680961
W 3.114823 3.559067 6.583266
W 4.153724 2.977316 6.215039
W 5.008736 3.617279 6.493363
W 5.885777 3.232964 6.167858
W 6.664408 4.884343 6.340454
W 1.027891 5.080981 5.215875
W 1.540430 5.658796 0.331910
W 3.350237 4.749626 6.431788
W 4.916282 5.010549 6.332008
W 5.485332 5.520860 5.032951
W 6.311359 3.989484 5.554230
W 5.874033 5.744846 6.173876
W 0.218859 5.973976 6.235289
W 1.323639 6.784545 6.129978
W 1.816908 5.908844 6.187953
W 4.126101 5.801529 6.348108
W 5.107628 6.348393 6.478282
W 5.600976 5.655744 0.223014
W 6.754599 6.119858 0.195478
W 6.882579 6.131811 1.211430
W 1.409959 0.480052 0.982458
W 2.316872 0.401058 1.525062
W 2.976747 5.967007 6.698658
W 4.226640 6.739958 0.013751
W 5.371800 0.103408 0.372114
W 6.686243 0.923935 0.163479
W 0.261727 0.536434 1.599039
W 1.548289 1.190263 1.709090
W 2.212487 1.516437 0.494190
W 2.456256 0.561071 0.331101
W 4.422074 0.777693 0.612014
W 6.533501 1.355496 1.215521
W 0.787153 2.019082 1.063046
W 1.643393 2.580179 0.750941
W 2.325517 2.438949 6.338011
W 2.539953 2.466223 1.201259
W 3.742158 0.608801 6.768258
W 6.106078 1.846143 0.108054
W 6.713864 2.235153 0.805189
W 6.891440 3.265774 1.159253
W 1.055336 3.092676 1.560998
W 2.154850 3.380953 1.214671
W 3.164756 2.440660 0.081693
W 4.561993 2.379120 1.588244
W 5.676087 2.366752 1.001972
W 5.921807 3.550109 1.307839
W 0.482577 4.008093 0.437009
W 1.230683 4.169929 1.213645
W 1.785992 3.508516 0.306239
W 3.404228 3.925303 1.471611
W 4.304015 2.724189 0.181980
W 5.241969 4.019865 0.598126
W 5.782657 4.719064 6.936843
W 6.529793 4.096671 0.618107
W 1.281282 4.608821 0.150951
W 2.202444 4.723672 0.806951
W 3.131845 4.438655 0.469200
W 3.959529 3.873263 0.052135
W 4.701627 5.118640 0.290798
W 4.967947 5.378698 1.320933
W 0.379062 5.304486 0.124562
W 0.812889 6.243878 0.317167
W 2.037595 6.659125 0.460986
W 2.735259 5.661153 0.664287
W 3.831992 5.818916 0.424841
W 4.785564 6.235703 0.731394
W 6.439443 5.199854 1.017120
W 6.442070 0.162668 0.987543
W 0.961445 6.607885 1.510388
W 2.399332 6.783989 2.365677
W 2.878427 6.647126 1.388527
W 3.423635 0.702995 0.842819
W 4.963951 0.453824 1.465884
W 5.784420 6.377048 1.387910
W 6.789726 0.884782 2.407186
W 0.953417 0.616811 2.539435
W 2.114754 0.896780 2.541426
W 2.756608 1.442156 1.525453
W 3.538887 1.894224 0.886395
W 4.364051 1.343608 1.931250
W 5.878110 0.650780 2.106420
W 0.093975 2.247399 1.865584
W 0.716920 1.589757 2.254494
W 1.587540 2.184214 2.013268
W 2.870167 2.245203 2.522878
W 3.590072 2.455558 1.810787
W 5.364627 1.452263 1.556581
W 6.007680 1.704678 2.544071
W 6.855513 3.037104 2.510394
W 1.024719 2.806525 2.588969
W 2.014296 3.098823 2.260883
W 3.072512 3.308015 2.233917
W 4.198040 3.566671 2.368131
W 5.227335 3.180280 2.016459
W 6.096285 2.620482 1.865063
W 6.579994 3.983137 1.871517
W 0.590028 3.800327 2.367818
W 1.707079 4.005885 2.315511
W 2.764658 4.023235 2.900124
W 4.580870 3.257344 1.057798
W 4.754817 4.628130 2.685003
W 4.781321 4.185187 1.683343
W 0.731804 5.368227 2.332052
W 0.248975 4.667653 1.329869
W 2.796265 5.658613 2.320023
W 2.661150 4.754057 1.803712
W 3.669515 4.469861 2.270888
W 4.106363 4.453133 0.839937
W 5.498804 5.478211 2.368352
W 0.852768 5.581577 1.210424
