108
Caixa no tempo 1500
W 0.473640 5.970297 5.866376
W 0.806320 6.920036 0.426477
W 1.681159 0.757814 0.236413
W 2.095236 0.542190 6.252747
W 3.553061 6.617907 5.909446
W 4.330217 0.097024 6.212132
W 6.605059 6.635800 6.114974
W 0.085903 0.332559 6.817450
W 0.745808 1.415959 0.116838
W 1.832539 1.587429 6.317694
W 2.904527 1.373601 6.523229
W 3.989197 1.081941 6.149158
W 5.131861 1.109015 6.325751
W 6.020135 0.598222 6.536188
W 6.828663 1.373716 6.437846
W 0.717388 2.254650 6.305586
W 2.588858 2.020730 5.629195
W 3.839795 2.097317 6.119234
W 4.655242 1.649717 5.487853
W 6.152928 2.318747 5.513081
W 6.603492 2.957372 6.820708
W 0.550052 2.779360 0.252101
W 1.321715 3.459256 6.827050
W 2.090512 3.733147 5.630945
W 3.011230 3.036493 5.852248
W 4.819904 2.046118 6.850938
W 5.568908 2.782732 6.296943
W 6.112776 3.860121 0.127045
W 0.343977 3.733158 6.293572
W 1.163329 4.192092 6.018054
W 2.242067 4.693244 6.949961
W 3.230160 3.744188 6.675297
W 4.136000 3.427930 5.994671
W 5.136625 3.721078 6.784019
W 6.065165 3.749525 6.025284
W 6.638393 4.710662 6.761161
W 1.815314 4.988757 5.045998
W 1.952906 5.666726 6.973073
W 2.171877 5.153292 5.984471
W 4.624327 4.963239 5.938841
W 5.597966 5.033431 5.151536
W 6.608796 4.599436 5.539162
W 5.620999 5.975755 6.515616
W 1.171125 5.155915 6.433838
W 1.051054 6.608904 6.383639
W 2.074002 6.346854 6.176437
W 3.594370 5.292617 6.681252
W 4.450929 6.028137 6.599956
W 5.189508 5.714420 0.515537
W 6.422535 6.269424 0.319998
W 0.317210 6.186291 1.172278
W 1.418048 0.123143 1.337555
W 2.622040 0.525594 1.106435
W 2.951472 6.172225 6.860727
W 4.232588 6.627078 0.581118
W 5.237697 6.675900 0.170220
W 6.545923 1.326015 0.472676
W 0.487400 0.516942 1.352617
W 1.624534 1.271629 1.342545
W 2.237448 1.613739 0.302987
W 3.216757 0.185879 0.192539
W 4.710137 0.972030 0.486075
W 6.624557 1.130432 1.533071
W 0.544459 1.772375 1.173207
W 1.371906 2.160211 0.597603
W 2.470063 2.476430 6.871687
W 2.870493 1.959828 1.036904
W 3.780644 1.197991 0.314732
W 5.836568 2.003792 6.952054
W 6.461075 2.368011 0.733316
W 6.682777 3.393385 1.479904
W 0.874003 2.794344 1.404586
W 2.044273 3.087506 1.264862
W 3.341441 2.812435 0.257128
W 3.778397 2.956501 1.269085
W 5.582665 3.027138 0.549316
W 5.616146 3.709853 1.292379
W 0.189430 3.905602 0.482696
W 1.234861 3.767024 1.133138
W 2.491334 3.748720 0.476449
W 3.442833 3.738908 0.841630
W 4.421347 3.009727 0.333848
W 5.047720 4.323543 0.777605
W 5.836658 4.901673 0.477021
W 6.511967 4.509706 1.088407
W 1.221644 4.363257 0.243119
W 1.853523 4.729310 0.937477
W 3.197097 4.642760 0.342102
W 4.169647 4.046236 0.127344
W 4.911020 5.054853 6.831292
W 5.385733 5.021066 1.448569
W 0.362601 5.802634 0.163582
W 1.265300 6.000050 0.702534
W 2.084396 6.790643 0.178210
W 2.756002 5.585028 1.036518
W 3.915390 5.732721 0.715857
W 4.785823 6.084498 1.392834
W 6.229140 5.809772 1.283756
W 6.457988 0.195238 0.904581
W 0.877999 6.044542 2.112297
W 1.854710 0.307295 2.160950
W 3.110518 6.610929 1.421763
W 3.986726 0.399612 1.461408
W 5.345264 0.025597 1.212578
W 5.588864 6.024603 2.019586
W 6.871090 1.238258 2.543202
W 0.532726 0.198857 2.586921
W 2.288730 1.171603 2.481270
W 3.501798 1.262815 1.841895
W 4.255677 2.037136 0.943540
W 5.152666 0.997986 1.734299
W 5.913397 0.499631 2.151934
W 6.857091 2.172138 1.802375
W 1.070615 1.118973 2.296135
W 1.552782 2.185128 1.878280
W 2.702729 2.138929 2.132456
W 3.959995 2.397607 2.131050
W 5.451152 1.766297 1.077323
W 5.834170 1.552569 2.449902
W 6.482476 3.091006 2.505991
W 0.653861 2.279727 2.477743
W 2.195688 3.130087 2.422477
W 3.079609 3.236766 1.904736
W 3.826782 3.869404 2.061389
W 4.898723 3.068205 1.998744
W 5.892023 2.568726 1.853907
W 6.691372 4.173164 2.181710
W 0.563858 3.250754 2.525768
W 1.715740 4.103971 2.043902
W 2.694760 3.976021 2.600436
W 4.500904 3.624534 1.147029
W 4.177637 4.751800 2.695191
W 4.847822 4.264767 1.953106
W 0.173809 5.286557 2.306431
W 0.625318 4.447763 1.857435
W 2.334108 5.754924 2.188226
W 2.622737 4.667748 1.630763
W 3.519135 4.992534 1.952408
W 4.043500 4.642748 1.102954
W 5.966039 5.042152 2.240418
W 0.458666 5.204067 0.959895
W 1.387480 5.138782 1.735805
W 2.106742 6.334465 1.486185
W 3.499003 6.164039 2.507310
W 3.829817 5.948394 1.639347
W 4.804857 5.535054 2.464744
W 6.395539 5.873964 2.699941
W 6.618790 6.527333 1.864141
W 1.643733 0.130134 3.395274
W 2.481840 6.509618 2.885714
W 3.363093 0.109893 3.349201
W 4.231090 0.791146 2.460273
W 5.072194 0.907177 3.229961
W 5.760915 6.718666 2.799756
W 6.195741 0.752603 3.223465
W 0.483474 0.858333 3.438357
W 1.658693 1.169970 3.225283
W 3.069348 0.116458 2.254113
W 3.897339 0.859563 3.896392
W 4.517478 1.767068 3.329377
W 5.743971 1.197900 4.140368
W 6.827422 2.115331 3.112298
W 0.839085 1.841305 3.735505
W 1.500710 2.231760 3.021875
W 2.477556 2.410720 3.449161
W 3.610448 1.624728 3.000844
W 4.954695 2.101106 2.251114
W 5.808152 2.054279 3.622592
W 0.280285 3.582577 3.507336
W 0.851660 3.131484 4.147668
W 1.489618 3.259212 3.315506
W 3.295307 2.883221 2.803126
W 4.322844 2.670621 4.971156
W 4.430963 2.955986 2.844145
W 5.564810 2.636379 2.840708
W 6.945343 4.582802 3.179272
W 1.081928 4.078958 2.902045
W 1.757304 4.607856 3.506202
W 2.944345 4.338347 3.831120
W 3.807966 3.723653 3.354391
W 4.921474 4.034693 3.926600
W 5.624568 3.957684 2.602654
W 0.102878 5.579260 3.739067
W 1.212080 5.293334 2.753412
W 2.353112 5.314746 4.259566
W 2.939165 5.152989 3.038505
W 3.789710 5.092495 3.638002
W 4.895562 5.229863 3.537531
W 6.151226 3.457968 3.401172
W 1.061293 6.216552 3.288028
W 1.223105 5.437127 4.024343
W 2.009148 5.644848 3.171904
W 3.203752 6.139641 3.635047
W 4.279022 5.918045 3.288165
W 4.685674 6.783854 2.184360
W 5.864364 5.931478 3.671975
W 6.668802 6.671816 3.352318
W 0.746321 6.827214 3.991143
W 1.853673 6.875566 5.144819
W 2.844139 0.021654 4.363091
W 4.095277 6.794795 4.232176
W 4.655463 6.916938 3.226778
W 5.708607 0.092494 4.205453
W 6.702289 0.651051 4.461899
W 0.851175 0.791477 4.509531
W 2.030531 0.583974 4.325395
W 2.639769 0.895925 3.405870
W 3.747512 0.532260 4.829699
W 4.766340 0.803496 4.498475
W 5.792891 1.456964 5.137434
W 6.793125 1.650330 4.072680
W 1.510434 2.857577 5.694280
W 1.960504 1.803337 4.304700
W 3.796614 2.778139 3.865315
W 3.991525 1.800258 4.597993
W 5.037483 1.961060 4.350371
W 0.185319 2.911410 5.660593
W 0.505335 2.411885 4.718887
W 1.145490 3.667918 4.971814
W 2.507726 3.115266 4.151415
W 3.005659 3.985409 5.261877
W 5.442799 2.968359 5.176582
W 5.023274 2.894959 3.764333
W 6.636247 2.695441 4.016607
W 0.188613 3.455729 4.745513
W 0.811792 4.492386 3.992984
W 2.234271 4.130043 4.441219
W 3.948060 4.272727 5.396680
W 3.973135 3.938898 4.468170
W 4.941789 4.114144 5.184335
W 6.064776 3.708065 4.920890
W 6.623125 4.172045 4.188047
W 0.636593 5.032381 4.966805
W 2.398737 5.949513 5.148313
W 3.182554 4.862626 4.739311
W 3.674279 5.571680 5.616301
W 4.595421 4.806466 4.419763
W 5.690188 4.908981 4.115417
W 6.938581 6.237047 4.574124
W 1.412666 5.903968 5.237116
W 2.202303 6.294923 3.954204
W 4.154731 5.854035 4.341849
W 5.169895 5.822050 4.365211
W 5.959039 6.234763 4.959868
W 6.407234 5.503734 5.947245
W 0.277667 0.320903 5.242460
W 0.997310 0.669852 6.210052
W 1.769044 0.945760 5.277061
W 2.840242 0.031909 5.414981
W 4.732827 5.727360 5.278733
W 4.912707 6.936960 5.141011
W 5.881988 0.345912 5.524669
W 6.945362 1.667260 5.239335
W 1.089068 1.656240 5.063303
W 2.788475 1.039336 4.823270
W 3.227841 2.535431 4.977735
