108
Caixa no tempo 1700
W 0.344937 5.769137 5.878832
W 0.756046 6.763679 0.566776
W 1.389974 0.532679 0.203950
W 2.216340 0.774453 6.326689
W 3.575181 6.436080 6.222679
W 4.730990 6.890290 6.058828
W 6.581513 6.563320 6.059476
W 0.273476 0.420583 6.798907
W 0.735139 1.321974 0.088150
W 1.590441 1.746257 6.289827
W 3.027126 1.405919 6.510239
W 4.049093 1.030550 6.216805
W 5.186685 1.306651 6.301058
W 6.151636 0.409045 6.669450
W 6.857545 1.266295 6.457180
W 0.462070 2.098822 6.341441
W 2.563617 1.902816 5.574314
W 3.928625 2.375468 6.129202
W 4.704716 1.667486 5.426053
W 6.541356 2.392738 5.734487
W 6.568054 3.036331 6.598325
W 0.578403 2.924854 0.295092
W 1.475836 3.142726 6.849350
W 2.262016 3.371085 6.110358
W 3.173448 2.942061 5.883266
W 4.668355 2.001878 6.845694
W 5.581462 2.970393 6.167217
W 6.096747 3.861067 0.498487
W 0.325381 3.787302 6.418045
W 1.448923 4.271400 5.997979
W 2.185924 4.613847 6.634280
W 3.165671 3.865510 6.497217
W 4.383006 3.492046 6.015401
W 5.230552 3.701484 6.819623
W 6.238096 3.871353 6.116754
W 6.908345 4.660090 6.808249
W 1.721274 4.839409 4.981244
W 1.802459 5.718508 6.754977
W 2.197543 5.331337 5.849322
W 4.978655 4.960431 5.807722
W 5.816849 5.130837 5.248451
W 6.966558 4.436354 5.568792
W 5.523770 6.228816 6.371353
W 0.995754 5.222576 6.392004
W 1.122710 6.621724 6.554358
W 2.014522 6.492757 5.948805
W 3.450440 5.394932 6.655447
W 4.425912 6.032395 6.670442
W 5.332753 5.864833 0.417668
W 6.258662 6.171067 0.231367
W 0.106252 6.206908 1.109682
W 1.556926 0.301010 1.335182
W 2.681599 0.754259 1.304314
W 2.786865 6.103970 0.007600
W 4.221954 0.027746 0.519040
W 5.167084 6.947302 0.129878
W 6.364812 1.157895 0.399377
W 0.399792 0.556462 1.300414
W 1.763085 1.253852 1.318549
W 2.039447 1.594425 0.340551
W 3.121661 0.350377 0.159389
W 4.919765 0.883433 0.281805
W 6.432834 1.101035 1.457669
W 0.514561 1.536579 1.005209
W 1.309298 2.410589 0.719130
W 2.381332 2.667217 6.825371
W 2.938323 1.872182 1.070781
W 3.572278 1.329434 0.424676
W 5.862659 2.014645 6.855986
W 6.649633 2.492378 0.620531
W 6.680248 3.189373 1.365449
W 0.561970 2.850410 1.396647
W 2.177313 2.908315 0.996881
W 3.639879 2.438157 0.128761
W 3.558569 2.668357 1.212279
W 5.540566 2.810026 0.517708
W 5.605448 3.922952 1.495729
W 0.187605 3.920051 0.620111
W 1.273365 3.826834 0.874131
W 2.195881 3.827044 0.424301
W 3.436858 3.594872 0.699526
W 4.461142 3.049892 0.399587
W 5.164212 4.333276 0.685731
W 6.031007 5.108018 0.197259
W 6.509644 4.619362 1.368664
W 0.932248 4.334136 6.942472
W 1.892647 4.838769 0.833801
W 3.162579 4.725417 0.504263
W 4.151223 4.105612 0.017560
W 4.709414 4.927095 6.814362
W 5.220887 5.271365 1.405249
W 0.416811 5.973967 6.909745
W 1.313591 5.867945 0.644698
W 1.958308 6.750328 0.189845
W 2.778990 5.477653 1.065953
W 4.170687 5.450366 0.477303
W 4.690536 6.099969 1.276343
W 6.247484 5.618951 1.182801
W 6.551156 0.131821 0.723472
W 0.927800 6.084326 1.958972
W 1.913949 0.305949 2.355915
W 3.311022 6.741921 1.044322
W 3.873519 0.611631 1.474910
W 5.689220 6.705386 1.236699
W 5.529013 6.157567 2.122668
W 6.771822 1.323034 2.472984
W 0.231946 0.098352 2.545234
W 2.607657 1.189708 2.433954
W 3.382854 1.339548 1.811062
W 4.465687 1.948595 1.001050
W 4.954251 0.734244 1.331228
W 6.025369 0.598899 2.238084
W 6.599866 2.152595 1.700522
W 0.973851 0.940569 2.405155
W 1.662651 2.243352 1.768638
W 2.753314 2.201286 2.081009
W 3.876841 2.208887 2.165768
W 5.529986 1.658769 0.854666
W 5.684019 1.453818 2.703209
W 6.420114 3.013437 2.505801
W 0.630292 1.850458 2.620420
W 2.102040 2.897077 2.505414
W 2.743655 3.287782 1.743176
W 3.967947 3.771719 2.275014
W 4.740727 3.058949 1.939457
W 5.644482 2.488729 1.785724
W 6.636447 4.035281 2.256881
