108
Caixa no tempo 300
W 0.024655 6.802683 6.280793
W 0.997364 6.958508 6.765380
W 1.996817 0.303308 6.963932
W 3.006682 0.026142 6.865273
W 3.823617 6.524696 6.281076
W 4.789941 6.977129 6.650549
W 5.859425 6.919647 6.525872
W 6.726673 0.804626 5.994819
W 0.673318 1.038722 6.829415
W 1.816629 1.331003 6.876437
W 2.734049 1.019727 6.415824
W 3.846983 0.607086 6.467541
W 4.884065 1.036962 6.925992
W 5.950920 1.060084 0.062648
W 0.089050 1.779152 6.531565
W 1.185033 2.072874 6.517196
W 2.288929 2.191957 6.384205
W 3.262213 1.939543 0.008964
W 4.203333 1.763637 6.533411
W 5.351225 1.939135 6.115796
W 6.041897 2.098160 0.120871
W 6.914882 2.838454 6.603907
W 0.960720 2.931469 0.158033
W 1.878480 3.299305 6.589633
W 3.017152 3.023005 6.332585
W 3.871868 2.712807 0.125694
W 4.851406 2.975990 6.416625
W 5.914046 3.207239 6.872783
W 6.732020 3.832325 6.510372
W 0.825539 3.980931 6.757940
W 1.865490 4.298097 6.768973
W 2.862620 3.913294 0.069223
W 3.836979 3.630066 6.582238
W 4.853784 3.995693 0.184030
W 5.785767 4.000829 6.210791
W 0.172681 4.866981 6.646954
W 1.268679 4.945433 6.257268
W 2.085316 5.271911 0.047310
W 3.081432 4.872486 6.319347
W 4.213810 4.630782 6.610245
W 5.221317 4.951211 6.245445
W 6.151649 5.078838 6.924711
W 6.677556 5.825503 6.359849
W 0.824398 5.916223 6.442169
W 1.879590 6.288664 6.404842
W 2.907995 6.031821 6.746754
W 3.901610 5.678469 6.794477
W 4.961374 5.881328 6.727536
W 6.068369 6.010589 0.210640
W 6.502362 6.837589 0.339791
W 0.479318 0.036187 0.817521
W 1.565947 0.012432 0.950624
W 2.564997 0.272413 0.897274
W 3.777717 6.763215 0.612978
W 4.778535 6.840900 0.743022
W 5.648987 0.289371 0.864379
W 6.703981 0.820293 0.762702
W 0.790779 1.099555 0.916575
W 1.820964 1.105256 1.003736
W 2.794303 1.319641 0.650637
W 3.779022 0.794891 0.761143
W 4.860539 0.926992 1.053554
W 5.847525 1.408592 1.143829
W 6.856155 1.793786 0.616011
W 0.863608 2.099391 0.764088
W 2.067687 2.119282 0.433923
W 2.999237 2.322843 1.097653
W 3.935619 1.824704 0.834021
W 5.044274 2.002455 0.358697
W 5.934574 2.389912 1.200387
W 0.171635 2.816218 0.858811
W 1.184274 3.050408 1.307446
W 2.262728 3.052172 0.924295
W 3.276793 3.329784 0.743597
W 4.154397 2.762181 1.024983
W 5.074384 3.044753 0.500975
W 6.069062 3.348553 0.952026
W 0.151145 3.870049 0.550754
W 1.214263 4.109784 0.894869
W 2.210724 4.132493 0.807746
W 3.252060 4.220288 1.212326
W 4.122654 3.782806 0.918930
W 5.069367 4.046106 1.222460
W 6.097096 4.250580 0.529050
W 0.098671 4.832637 1.002113
W 1.055414 5.091310 0.414425
W 1.903563 5.094173 1.035488
W 3.068133 5.203111 0.517717
W 4.066064 4.751693 0.784742
W 5.217899 4.925454 0.541699
W 6.012665 5.148294 1.357956
W 0.136225 5.806344 0.489198
W 1.224527 6.098042 0.925944
W 2.277904 6.209152 0.567416
W 3.167814 6.096745 1.202740
W 4.212549 5.805002 0.804784
W 5.283690 5.909625 0.830648
W 6.328384 6.220851 1.234137
W 6.731959 0.120703 1.494445
W 0.791043 6.941789 1.838330
W 1.841347 6.777807 2.054055
W 2.863332 6.813946 1.941660
W 3.868103 0.317330 1.858521
W 4.877966 0.048506 1.777273
W 5.811287 6.754283 2.024284
W 0.074889 1.225192 2.099459
W 1.134375 0.873755 2.013860
W 2.153684 0.853093 2.088649
W 3.008704 0.883181 1.594012
W 4.145457 1.412329 1.897388
W 5.069186 0.990356 2.004011
W 6.142731 0.675346 2.205827
W 6.986160 2.165274 1.638032
W 1.033967 1.930415 1.958417
W 2.176234 1.845945 1.538509
W 3.134753 1.640250 2.194971
W 3.924268 2.409573 2.030374
W 4.988855 1.921694 1.527350
W 5.953259 1.810914 2.363958
W 6.865777 3.205541 2.247818
W 0.856632 2.803992 2.491182
W 1.793852 2.767288 2.040248
W 2.951699 2.835441 1.924888
W 3.892292 3.342064 2.471035
W 4.818746 3.109256 1.795032
W 5.814530 2.897717 2.056433
W 6.752364 4.229288 1.985534
W 0.686384 3.848325 1.862782
W 1.835598 3.918079 1.873895
W 2.814564 3.782624 2.382678
W 3.909630 4.240100 1.931998
W 4.855634 4.148721 2.388963
W 5.840598 3.850176 1.832952
W 6.911636 5.177973 2.147459
W 0.855222 4.908656 1.832618
W 1.942544 4.954173 2.390445
W 2.800282 5.010316 1.747348
W 3.887695 5.362084 1.941194
W 4.780269 4.950682 1.587966
W 5.768682 4.845969 2.418735
W 0.249154 6.045172 1.626900
W 1.180702 5.976008 2.010307
W 2.168222 5.888135 1.732097
W 3.034442 5.844735 2.254628
W 4.102607 6.280156 1.852027
W 5.360001 5.838825 1.851974
W 6.140881 5.816054 2.475410
W 0.234767 0.271864 2.586037
W 1.242605 6.732833 2.928581
W 2.242710 6.902456 3.285276
W 3.338669 6.813408 3.095125
W 4.280699 0.122662 2.896113
W 5.228537 0.384850 2.819586
W 6.227027 6.939361 2.946171
W 6.885210 1.160258 3.138358
W 0.931039 0.735811 3.257686
W 1.880259 0.963743 3.110495
W 2.893144 0.741935 2.826259
W 3.879195 0.934129 3.374125
W 4.984147 1.465743 3.125996
W 5.962814 0.942833 3.339600
W 6.768980 2.282162 2.819393
W 0.722965 1.816390 3.313016
W 1.707769 1.985210 2.744220
W 2.787540 1.900021 3.151383
