256
Caixa no tempo 9600
W 6.350050 6.608113 6.087758
W 0.372131 0.406880 0.430517
W 1.487202 0.578831 6.844954
W 2.376429 0.111903 6.375019
W 3.690811 6.568570 5.967812
W 4.369871 0.350518 5.854067
W 5.780824 0.420874 6.256918
W 0.320211 0.070126 6.403564
W 0.479999 1.924343 0.035291
W 1.503566 1.954004 6.832617
W 2.594356 1.442847 6.374459
W 4.136986 1.511291 5.474176
W 5.327172 1.266132 6.624491
W 5.642158 1.152582 0.718746
W 6.774270 1.287473 5.911098
W 0.815635 2.351591 6.111032
W 3.160105 2.290660 5.777834
W 4.000781 1.711613 6.680139
W 4.759174 2.097804 5.890702
W 5.849736 1.935445 5.855356
W 6.775585 2.573157 6.423905
W 0.605468 2.926008 0.195807
W 0.870762 3.846266 6.361505
W 1.616761 4.650998 5.909914
W 1.863687 3.385286 6.232469
W 4.705509 1.705818 0.485573
W 5.242969 2.415700 6.794806
W 6.110458 3.054430 0.408761
W 6.752125 3.831446 6.411409
W 0.610364 4.988429 6.162661
W 2.586755 4.913316 6.776850
W 2.760141 3.410460 6.700105
W 3.768387 3.132329 6.013394
W 5.017951 3.338186 6.476605
W 5.878612 3.080591 5.953569
W 6.498125 4.917539 6.305158
W 1.066977 5.180594 5.213316
W 1.698244 5.423939 0.533486
W 3.592780 4.686641 6.243194
W 4.854231 4.962871 6.266217
W 5.599411 5.871686 4.972214
W 6.318668 4.301684 5.384975
W 5.901947 5.662847 5.873661
W 0.203068 5.927443 6.300155
W 1.246588 6.855633 6.067548
W 1.573809 5.731931 6.377626
W 4.091657 5.574822 6.337925
W 5.294614 6.503896 6.678404
W 5.809051 5.733743 0.180418
W 6.632182 6.323704 0.328330
W 6.947102 6.020682 1.385584
W 1.276843 0.805965 0.788345
W 2.120167 0.241406 1.395881
W 3.066787 5.820699 6.481984
W 4.203044 6.532708 6.838288
W 5.348907 0.172280 0.442733
W 6.517841 0.865524 6.921163
W 0.441822 0.613330 1.511304
W 1.643416 1.300731 1.569178
W 2.046549 1.651429 0.751112
W 2.290024 0.654205 0.465751
W 4.321832 0.720608 0.329203
W 6.689882 1.306862 1.491528
W 0.899897 1.687814 0.967185
W 1.664194 2.712880 0.456232
W 2.213681 2.445438 6.289923
W 2.613669 2.309622 1.263781
W 3.324980 0.467341 6.543414
W 6.207001 1.885659 6.847077
W 6.744413 2.345540 0.693856
W 6.922136 3.315904 1.175305
W 1.032295 3.261010 1.495849
W 2.250414 3.687305 1.412684
W 3.203733 2.329724 6.763171
W 4.758232 2.318797 1.415738
W 5.655208 2.323499 0.933915
W 5.703537 3.424328 1.247161
W 0.665242 3.979246 0.401823
W 1.328244 4.169971 1.219917
W 1.794594 3.714134 0.193248
W 3.525367 3.780781 1.349156
W 4.254479 2.568973 0.384384
W 4.935067 3.986337 0.413844
W 5.629145 4.423482 6.838682
W 6.426713 4.051752 0.520769
W 1.301588 4.810426 6.804506
W 2.278764 4.566276 0.889534
W 3.346493 4.362672 0.406536
W 4.048005 3.617339 0.198203
W 4.725332 5.251671 0.327142
W 4.978457 5.509822 1.397611
W 0.352598 5.080088 0.234403
W 0.839925 6.479303 0.001294
W 1.778723 6.516263 0.276613
W 2.687460 5.558480 0.678239
W 3.646978 5.678397 0.399622
W 4.904330 6.211798 0.676491
W 6.103454 5.096727 0.923551
W 6.410266 0.167702 0.750306
W 0.997709 6.728574 1.218149
W 2.417467 6.636030 2.344866
W 2.948018 6.259622 1.377653
W 3.309189 0.681093 0.655787
W 4.941084 0.593708 1.323940
W 5.663783 6.526920 1.332083
W 6.816493 0.907807 2.507518
W 0.929186 0.485740 2.870283
W 2.108857 0.732238 2.452672
W 2.766158 1.272228 1.455933
W 3.543492 1.676650 0.735791
W 4.064187 1.566284 1.640923
W 5.619320 0.565701 2.099647
W 0.221785 2.369458 1.603717
W 0.701552 1.438939 2.179640
W 1.802323 2.339808 1.862641
W 2.919976 2.225585 2.863406
W 3.560042 2.636684 1.530384
W 5.415434 1.515765 1.755752
W 6.015466 1.559142 2.590596
W 6.871780 3.253828 2.284462
W 0.987831 2.786029 2.706926
W 2.136370 3.207549 2.439626
W 3.143217 3.405622 2.342229
W 4.178506 3.259545 2.247781
W 5.151510 3.032495 2.129918
W 6.039685 2.513889 2.078560
W 6.713910 4.285656 1.926287
W 0.730934 3.878769 2.344876
W 1.579133 4.428399 2.426814
W 2.650637 4.071621 3.023853
W 4.557750 3.346982 1.129861
W 4.757602 4.530465 2.798368
W 4.904504 4.039731 1.868958
W 0.844517 5.541656 2.194564
W 0.452060 4.678891 1.233564
W 2.808327 5.734019 2.194145
W 2.703608 4.413931 1.924394
W 3.565335 4.480197 2.571428
W 4.340851 4.489300 1.087350
W 5.420799 5.807917 2.267250
W 0.864474 5.678173 1.020084
W 1.718000 5.082975 1.633678
W 1.890641 6.187506 1.425020
W 3.453785 6.394618 2.670875
W 3.868056 5.474184 1.372314
W 4.282315 5.534553 2.637203
W 6.365552 5.883209 2.747531
W 6.622685 6.706160 2.052909
W 1.599646 6.660022 3.422892
W 2.756193 6.852728 3.364122
W 3.966524 0.154920 3.125516
W 4.025629 6.590596 1.093720
W 4.939641 0.979935 2.751746
W 5.673990 6.705688 2.769369
W 6.169027 0.842359 3.333025
W 0.255263 0.945367 3.623118
W 1.572506 1.699985 2.953205
W 3.690642 0.582197 1.677728
W 3.958900 1.721263 3.473833
W 5.017537 2.094980 3.549588
W 5.603837 0.910732 4.577626
W 0.015064 2.027500 3.208006
W 1.343697 1.574132 4.122216
W 2.108415 2.855899 3.441554
W 3.116438 2.994134 3.563858
W 3.154052 1.019188 2.656522
W 4.991724 2.017836 2.529424
W 5.941157 1.831467 3.968286
W 0.358578 3.576918 3.362778
W 0.767014 2.688767 3.726657
W 1.609617 3.788489 3.389232
W 3.962202 2.574924 2.860652
W 4.420468 3.209802 4.086004
W 4.947711 3.287286 3.078664
W 5.941638 2.671924 3.075609
W 6.170611 4.886161 3.136955
W 0.428369 4.700704 3.058476
W 2.249806 4.721468 3.841698
W 2.806674 3.825969 4.225017
W 3.785549 4.001030 3.482206
W 4.638865 4.209222 3.889912
W 5.806972 3.816337 2.608640
W 0.194012 5.606257 3.395438
W 1.935521 5.282732 2.778772
W 1.984745 5.556468 4.780471
W 2.902077 5.135507 3.055790
W 3.976804 5.027923 3.438102
W 5.257667 5.164216 3.508885
W 6.210139 3.581922 3.578508
W 0.545405 6.492810 2.395228
W 1.211139 5.613063 3.509773
W 2.200013 5.869806 3.611101
W 3.586608 6.085337 3.688870
W 4.752393 6.449171 3.216765
W 4.507976 6.932632 2.250299
W 6.385001 5.631167 4.072815
W 6.681392 6.724277 3.280865
W 0.610090 6.572225 3.859842
W 2.138968 6.374556 5.546119
W 3.357178 0.180475 4.138684
W 4.319599 6.779829 4.813808
W 4.915494 0.449689 4.049995
W 6.275919 0.127735 4.076481
W 0.180224 0.501593 4.624858
W 0.638992 1.318410 5.300211
W 1.524890 0.249854 5.165785
W 1.817154 0.717421 3.634637
W 3.118773 1.106435 4.953337
W 4.177805 0.983245 4.675565
W 5.222164 1.098624 5.523362
W 0.264532 1.760312 4.447342
W 1.407116 3.532113 5.228681
W 2.606805 1.491110 3.552306
W 2.947381 2.570129 4.395520
W 3.811357 2.110934 4.462083
W 4.794482 1.811086 4.600740
W 6.927329 2.799047 5.444224
W 1.693415 2.456015 4.995460
W 1.493544 4.267833 4.516986
W 1.979418 3.207051 4.339564
W 2.781735 3.179401 5.418207
W 5.135728 2.738788 4.985320
W 5.456605 2.810138 4.024363
W 6.708664 2.654858 4.073510
W 0.780311 3.228167 4.510497
W 0.623737 4.622923 4.139737
W 2.355854 4.258357 5.281508
W 4.368141 4.082283 5.930592
W 3.668427 4.274052 4.941020
W 5.365637 4.387037 5.375551
W 6.024699 3.234710 5.041189
W 6.826861 3.993011 4.489095
W 0.474702 4.279603 5.391308
W 2.579715 5.262464 5.548614
W 3.163724 5.140315 4.343878
W 3.652423 5.219575 5.347951
W 4.315785 5.097648 4.417067
W 5.787478 4.003105 4.342283
W 0.419471 5.663344 4.477051
W 1.268203 6.274900 4.726423
W 2.519477 6.392772 4.431332
W 3.441961 6.072342 4.772575
W 5.344470 6.551334 4.083991
W 6.504721 6.384924 4.888042
W 6.920442 5.331315 5.379763
W 0.454561 6.670307 5.325250
W 0.764421 1.129260 6.390132
W 1.692115 1.074574 5.889261
W 3.066420 0.044146 5.130100
W 4.883895 6.218686 5.692191
W 5.427042 0.057706 5.104565
W 6.400602 0.559407 5.421244
W 6.441698 2.007515 5.015184
W 2.498485 1.915761 4.961209
W 2.219298 0.504413 4.535575
W 4.167740 3.193020 5.107286
