256
Caixa no tempo 8000
W 6.399317 6.540287 6.056556
W 0.374205 0.211176 0.493783
W 1.351396 0.625880 0.068076
W 2.658816 6.918685 6.241169
W 3.641197 6.660586 6.062213
W 4.431903 0.373579 6.115281
W 5.503064 0.403576 6.285659
W 6.941697 0.440931 6.245167
W 0.531414 1.711892 0.103454
W 1.633266 1.734517 6.516621
W 2.917555 1.214065 6.399169
W 4.104692 1.348327 5.715052
W 5.193378 1.302291 6.706513
W 5.629470 0.830143 0.742432
W 6.671062 1.553710 6.132710
W 0.699045 2.498712 6.150235
W 3.089555 2.076932 5.421331
W 4.004527 1.862152 6.863327
W 4.786731 2.102942 5.965190
W 5.849996 2.242808 5.940299
W 6.663776 2.595715 6.555735
W 0.536773 2.893469 0.258187
W 0.815121 3.493828 6.249978
W 1.684681 4.328527 5.704450
W 2.044543 3.522087 6.257656
W 4.818606 1.773029 0.584563
W 5.297132 2.552205 6.818140
W 6.026700 3.386970 0.325233
W 6.842792 3.640416 6.652241
W 0.656266 4.554279 6.227719
W 2.316122 4.341972 6.750865
W 3.151443 3.587895 6.410248
W 4.034877 2.957425 6.148547
W 5.015994 3.872389 6.546646
W 5.829988 3.198183 6.070170
W 6.624365 4.930726 6.384516
W 1.097835 4.996738 5.149190
W 1.834078 5.582927 0.195824
W 3.341925 4.707286 6.474377
W 5.050940 5.047588 6.203387
W 5.470193 5.407504 5.257975
W 6.328481 4.104651 5.788863
W 5.895503 5.658173 6.297943
W 0.455398 5.953623 6.121923
W 1.343558 6.850752 6.252302
W 1.923128 5.892759 6.246567
W 4.203155 5.622881 6.428168
W 4.990024 6.296821 6.468523
W 5.544963 5.767500 0.348399
W 6.505723 6.147761 0.138168
W 6.871149 6.280908 1.253276
W 1.424974 0.219952 0.968077
W 2.382096 0.618059 1.526959
W 2.990719 6.278580 6.914047
W 4.267550 6.825696 0.096547
W 5.267469 6.816901 0.291051
W 6.756837 0.976541 0.345953
W 0.360891 0.531341 1.531304
W 1.441455 1.075774 1.750061
W 2.367338 1.630830 0.519748
W 2.644515 0.546989 0.291392
W 4.565148 0.775014 0.643296
W 6.604464 1.301512 1.371658
W 0.715236 2.034332 1.120771
W 1.706781 2.367634 0.681304
W 2.395394 2.455247 6.337222
W 2.703818 2.480335 1.216018
W 3.757066 0.902894 6.782757
W 6.045815 1.725865 0.180774
W 6.725189 2.313001 0.893792
W 6.885273 3.277921 1.231005
W 1.129378 3.015283 1.458598
W 2.154767 3.482206 1.258896
W 3.150029 2.582946 0.209797
W 4.579871 2.249615 1.484047
W 5.648255 2.540325 0.813067
W 5.787511 3.459146 1.318384
W 0.416810 3.969480 0.483620
W 1.204512 4.140210 1.257303
W 1.723377 3.262593 0.171001
W 3.281927 3.925875 1.337310
W 4.238550 2.709324 0.306985
W 5.307093 4.186748 0.688968
W 5.783013 4.723123 6.982643
W 6.314520 4.285929 0.748918
W 1.141210 4.667911 0.133958
W 2.195643 4.816339 0.829270
W 3.093429 4.451495 0.475838
W 4.035974 4.029316 6.883544
W 4.658804 5.110671 0.334811
W 5.003146 5.233720 1.364428
W 0.334949 5.291592 0.214810
W 0.789099 6.226589 0.436695
W 2.114524 6.584756 0.475658
W 2.841023 5.634354 0.788852
W 3.853154 5.815794 0.504923
W 4.784192 6.121878 0.895130
W 6.476049 5.290296 0.959150
W 6.426289 0.233648 1.068429
W 0.866951 6.549389 1.437720
W 2.373584 6.670796 2.381120
W 2.975040 6.618571 1.390933
W 3.468098 0.736981 0.951618
W 5.009695 0.396136 1.493013
W 5.682058 6.171772 1.418281
W 6.823439 0.962934 2.483185
W 0.864652 0.544687 2.363589
W 2.288583 1.076640 2.465638
W 2.879404 1.544416 1.605498
W 3.658097 1.895641 0.937660
W 4.397283 1.145197 2.032241
W 5.856623 0.732963 2.033278
W 0.041101 2.275219 1.898226
W 0.686772 1.620777 2.335045
W 1.553510 2.052578 1.979172
W 2.627185 2.132745 2.337711
W 3.608952 2.380268 1.805800
W 5.356871 1.593879 1.645208
W 6.006461 1.689950 2.545305
W 6.732729 3.053315 2.652691
W 0.886326 2.846861 2.723899
W 2.075142 2.954268 2.178892
W 3.059325 3.207002 2.071184
W 4.245144 3.679121 2.310064
W 5.044410 3.233068 1.972267
W 6.009937 2.701354 1.917264
W 6.638555 3.938930 2.030737
W 0.616906 3.776182 2.323678
W 1.701669 4.109136 2.291263
W 2.758235 3.993019 2.789928
W 4.554530 3.380616 1.079956
W 4.773744 4.614050 2.633317
W 4.845392 4.310576 1.571724
W 0.682664 5.412999 2.415184
W 0.264936 4.552968 1.408541
W 2.756959 5.801912 2.176130
W 2.712952 4.807255 1.784450
W 3.632770 4.526790 2.231559
W 4.089322 4.525841 0.968650
W 5.602780 5.150639 2.288880
W 0.775327 5.510709 1.135866
W 1.551746 5.094109 1.694137
W 1.960858 6.135391 1.385167
W 3.592057 6.475672 2.364548
W 3.625323 5.484126 1.627005
W 4.506875 5.649983 2.140738
W 6.456020 5.809913 2.831465
