256
Caixa no tempo 6300
W 6.675495 6.574138 5.976994
W 0.583578 6.937839 0.340823
W 1.698004 0.797623 0.214493
W 2.458406 0.212144 6.259170
W 3.690418 6.450865 6.311192
W 4.501518 0.088593 6.388585
W 5.828746 0.205850 6.398713
W 6.694573 0.692162 6.673113
W 0.687151 1.471500 0.210051
W 1.781415 1.627595 6.480884
W 2.717657 1.287133 6.208432
W 3.719104 1.067763 5.862619
W 5.061520 1.113118 6.493320
W 5.804834 0.962641 0.398895
W 6.838721 1.645583 6.163198
W 0.768204 2.135207 6.337292
W 2.749641 2.379750 5.307373
W 3.332172 2.073934 6.431544
W 4.583611 1.823145 5.854515
W 5.851182 1.948743 5.853622
W 6.221913 2.753833 6.623304
W 0.666888 2.469876 0.599634
W 1.105613 3.273360 6.410253
W 2.160938 4.250455 5.588121
W 2.531255 3.306904 5.951729
W 4.646819 1.960402 6.910721
W 5.098637 2.903420 6.467225
W 6.063197 3.711835 0.289108
W 6.828897 3.600568 6.421113
W 0.790573 4.483130 6.247463
W 2.054251 4.330446 6.862646
W 3.119530 3.978941 6.778072
W 3.915520 3.204479 6.349795
W 4.965834 3.893895 6.509513
W 5.841003 3.343074 5.876631
W 6.712433 5.192907 6.269124
W 1.209875 4.914735 5.396542
W 2.164096 5.437334 6.917223
W 2.796416 4.970222 6.230583
W 4.656864 5.056964 5.972895
W 5.409701 5.422472 5.263197
W 6.153719 4.297644 5.625636
W 5.854436 5.780771 6.434481
W 1.133481 5.733120 6.040569
W 1.371530 6.928871 6.473985
W 2.233564 6.204652 6.077334
W 3.797594 5.451758 6.397609
W 4.884249 6.127888 6.333140
W 5.376680 5.979265 0.388456
W 6.545926 6.418533 0.170894
W 0.008538 6.416557 1.306694
W 1.248420 0.074953 1.060586
W 2.391355 0.475947 1.196642
W 3.026259 6.206545 0.236616
W 4.359162 6.716162 0.398954
W 5.670268 6.960727 0.374050
W 6.823652 1.134451 0.636278
W 0.250177 0.550060 1.435762
W 1.543397 1.011570 1.269052
W 2.798909 1.558598 0.409910
W 2.815215 0.421608 0.271480
W 4.788731 0.878834 0.541266
W 6.530990 1.384352 1.611646
W 0.714078 1.597242 1.308698
W 1.751702 1.875185 0.490134
W 2.380987 2.471139 6.832463
W 2.810283 2.547918 1.196165
W 3.965143 1.013624 6.977861
W 5.744147 1.927168 0.119360
W 6.582481 2.227501 0.847691
W 6.911452 3.279394 1.414391
W 1.107599 2.888150 1.468199
W 2.270250 3.401954 1.330038
W 3.200465 3.143752 0.423022
W 4.491712 2.576949 1.303860
W 5.408811 2.771734 0.767676
W 5.703337 3.599108 1.328284
W 0.400371 4.023892 0.336195
W 1.261517 3.890321 1.148685
W 1.822947 3.398910 0.211635
W 3.281273 3.933892 0.975773
W 4.328494 2.868816 0.253325
W 5.215953 4.182544 0.700746
W 6.043961 4.852219 0.325110
W 6.454161 4.404023 1.225054
W 1.075175 4.783796 0.188793
W 1.930327 4.817145 0.829846
W 3.136453 4.860076 0.433466
W 4.004826 4.299351 0.112844
W 4.748471 5.017119 0.173792
W 5.424832 5.115041 1.152010
W 0.268989 5.524831 0.144901
W 1.246940 6.004519 0.232877
W 2.035791 6.663180 0.319122
W 2.688664 5.532055 1.167754
W 3.803671 5.672980 0.496331
W 4.756580 6.188348 1.287897
W 6.444339 5.637032 0.936325
W 6.263675 0.392663 1.207274
W 0.911811 6.431569 1.775644
W 1.865340 0.068500 2.137160
W 3.075810 6.550680 1.382929
W 3.693030 0.517714 0.990137
W 5.243622 0.173121 1.349034
W 5.915468 5.976741 1.774567
W 0.066606 0.953309 2.514959
W 0.862230 0.269394 2.719884
W 2.180435 1.141600 2.125620
