256
Caixa no tempo 9800
W 6.219585 0.141310 4.083519
W 0.191024 0.469263 4.601350
W 0.703388 1.359321 5.375513
W 1.517467 0.211355 5.151284
W 1.801434 0.728956 3.609615
W 3.165335 1.032661 4.956377
W 4.140179 0.956630 4.685094
W 5.237798 1.114454 5.552897
W 0.242075 1.732723 4.426375
W 1.446804 3.501342 5.325171
W 2.602596 1.434406 3.606599
W 2.885094 2.569840 4.429506
W 3.867273 2.183892 4.479471
W 4.804773 1.837792 4.658791
W 6.967219 2.877907 5.411228
W 1.711890 2.479581 5.010953
W 1.471604 4.295236 4.532184
W 1.916772 3.200210 4.413375
W 2.770245 3.224976 5.391229
W 5.085514 2.736738 4.971952
W 5.408656 2.860802 4.044718
W 6.706445 2.678549 4.084819
W 0.735609 3.301071 4.557631
W 0.589664 4.584776 4.202291
W 2.324836 4.234866 5.275610
W 4.427287 4.044906 5.988164
W 3.647345 4.348225 4.948003
W 5.365719 4.364969 5.341922
W 6.067971 3.283323 5.027139
W 6.823067 3.937935 4.516382
W 0.526659 4.294242 5.424848
W 2.624598 5.193958 5.574956
W 3.172378 5.129337 4.398919
W 3.687075 5.249143 5.323283
W 4.327059 5.086828 4.465350
W 5.720836 3.951957 4.360612
W 0.403905 5.681235 4.445249
W 1.219778 6.211299 4.699819
W 2.537543 6.359013 4.483219
W 3.453984 6.080773 4.854439
W 5.388607 6.561355 3.999530
W 6.454130 6.381434 4.936305
W 6.957986 5.285157 5.333295
W 0.440322 6.674709 5.346926
W 0.711899 1.109095 6.377387
W 1.626991 1.165529 5.884452
W 3.069793 0.032711 5.129163
W 4.919473 6.161418 5.731991
W 5.380203 0.057247 5.160618
W 6.396823 0.515607 5.361465
W 6.441461 2.042441 5.017100
W 2.557802 1.861608 5.003393
W 2.188891 0.585461 4.512173
W 4.210393 3.222203 5.106460
