256
Caixa no tempo 6100
W 6.758882 6.544997 5.970968
W 0.575425 6.901059 0.317615
W 1.791764 0.750975 0.228759
W 2.445036 0.220404 6.261401
W 3.658463 6.504621 6.322953
W 4.437476 0.127487 6.409270
W 5.893524 0.161458 6.413303
W 6.652001 0.720974 6.669954
W 0.693859 1.448188 0.157951
W 1.705406 1.625712 6.506689
W 2.713385 1.252377 6.173034
W 3.709392 1.024325 5.795038
W 5.065278 1.092113 6.439089
W 5.875097 0.960367 0.272798
W 6.853152 1.655996 6.190961
W 0.807100 2.203795 6.329461
W 2.716660 2.363846 5.335157
W 3.277378 2.096282 6.403726
W 4.574079 1.811749 5.836067
W 5.839982 1.932047 5.905179
W 6.236063 2.821606 6.633080
W 0.678563 2.433498 0.550624
W 1.100777 3.253836 6.452227
W 2.238346 4.234643 5.598778
W 2.644981 3.291331 5.961281
W 4.543264 1.995877 6.837286
W 5.090021 2.925245 6.413011
W 6.129449 3.671081 0.281688
W 6.811264 3.584324 6.385019
W 0.812209 4.476448 6.197564
W 2.028605 4.383069 6.831869
W 3.089266 4.046131 6.773594
W 3.902819 3.265652 6.319719
W 4.881935 3.907987 6.455556
W 5.835230 3.409866 5.877558
W 6.737090 5.194480 6.220511
W 1.259892 4.892308 5.402213
W 2.114529 5.462406 6.944111
W 2.781502 4.932088 6.122386
W 4.623987 5.047370 5.916646
W 5.378810 5.409410 5.315064
W 6.126438 4.317422 5.575323
W 5.902756 5.800214 6.434463
W 1.208463 5.725945 6.098045
W 1.325249 6.962231 6.422015
W 2.256314 6.224849 6.064177
W 3.713296 5.394977 6.382879
W 4.848403 6.060212 6.378502
W 5.349580 6.000780 0.385673
W 6.566894 6.445269 0.146763
W 0.000093 6.473659 1.244866
W 1.229638 0.102406 1.055513
W 2.363027 0.480957 1.172685
W 2.956749 6.143426 0.174098
W 4.416182 6.660841 0.445165
W 5.704847 6.988514 0.359214
W 6.779813 1.127717 0.641532
W 0.295580 0.570275 1.423151
W 1.542993 1.063386 1.165605
W 2.713019 1.613741 0.378057
W 2.811859 0.418536 0.278348
W 4.916512 0.888567 0.538903
W 6.495545 1.334430 1.634505
W 0.681712 1.568184 1.332905
W 1.771176 1.851825 0.538707
W 2.356560 2.457427 6.901171
W 2.815348 2.485831 1.183831
W 3.979398 1.033343 6.928614
W 5.740467 1.917168 0.137688
W 6.504644 2.207524 0.857062
W 6.879110 3.292835 1.396777
W 1.139025 2.886858 1.462569
W 2.246830 3.383377 1.301413
W 3.183478 3.130330 0.397045
W 4.467995 2.594172 1.292944
W 5.398081 2.801261 0.687452
W 5.709381 3.595874 1.376939
W 0.353951 4.009723 0.296352
W 1.311787 3.855384 1.124471
W 1.881424 3.392031 0.273938
W 3.233154 4.051895 0.953727
W 4.406519 2.863369 0.234677
W 5.233638 4.201204 0.708914
W 6.089758 4.877163 0.324179
W 6.487478 4.364547 1.194649
W 1.024829 4.865180 0.203564
W 1.911622 4.837561 0.807363
W 3.060961 4.889631 0.412531
W 3.989012 4.346968 0.073189
W 4.793211 5.030488 0.143627
W 5.420716 5.185419 1.151667
W 0.267264 5.561883 0.094459
W 1.295028 5.922849 0.222056
W 2.062643 6.697972 0.369228
W 2.759738 5.542229 1.177176
W 3.872927 5.688061 0.498116
W 4.787617 6.201607 1.284408
W 6.497874 5.710276 0.924585
W 6.277055 0.384613 1.214433
W 0.933771 6.467078 1.778465
W 1.777717 0.087674 2.099914
W 3.053092 6.572633 1.424277
W 3.667812 0.502643 0.957980
W 5.251241 0.150694 1.398162
W 5.963629 5.980733 1.827003
W 0.031329 0.948450 2.489989
W 0.941989 0.346311 2.695643
W 2.194417 1.174011 2.041027
W 3.167085 1.488883 1.377721
W 4.254362 1.581739 1.000866
W 4.637608 1.054356 1.871652
W 5.767881 0.702762 2.173527
W 0.041893 2.235980 1.806006
W 1.120818 1.425250 2.260077
W 1.793553 2.085735 1.603580
W 2.619839 1.984142 2.268603
W 3.889399 2.215578 2.151749
W 5.553683 1.903934 1.307338
W 6.087226 1.678838 2.546962
W 6.800673 2.973604 2.471152
W 0.770528 2.554713 2.468503
W 1.747372 3.051967 2.182528
W 2.773943 3.114356 2.135906
W 3.780488 3.659672 2.146352
W 4.777120 3.376399 1.900942
W 6.066845 2.733568 1.666334
W 6.593867 3.988364 2.121547
W 0.713044 3.537681 2.192898
W 1.745188 4.204422 2.239884
W 2.841473 4.118448 2.649227
W 4.363668 3.592205 1.011834
W 4.527278 4.664275 2.729780
W 4.922005 4.388306 1.845769
W 0.362026 5.454504 2.330171
W 0.422927 4.584253 1.731072
W 2.488708 5.469202 2.169619
W 2.663707 4.475459 1.607623
W 3.593610 5.114412 2.315714
W 4.391214 4.856148 1.170220
W 5.981710 4.988393 2.216359
W 0.519022 5.538736 1.074775
W 1.326951 5.093650 1.767001
W 1.865370 6.053608 1.544305
W 3.300362 6.082161 2.449523
W 3.884176 5.823332 1.558292
W 4.810431 5.428709 2.191466
W 6.789596 6.125483 2.866339
W 6.973437 6.924815 2.206265
W 1.538807 0.029970 3.478396
W 2.577853 6.775175 3.433811
W 3.384725 0.004422 3.029121
W 4.119159 0.104464 2.287437
W 5.181449 1.066341 3.153093
W 5.958360 6.759665 2.728910
W 6.224618 0.766238 3.131654
W 0.538773 0.909785 3.539200
W 1.694332 1.100454 3.065741
W 3.153223 0.780891 2.417671
W 4.180659 0.684801 3.312978
W 4.633029 2.030004 3.383229
W 5.665804 0.951882 4.085646
W 6.920267 2.197572 3.101521
W 1.175412 1.863262 4.014506
W 1.474041 2.150616 3.031882
W 2.491756 2.524638 3.348645
W 3.107419 1.703619 3.116198
W 4.894126 1.992880 2.212254
W 5.940782 1.980577 3.775970
W 0.498618 3.540102 3.560325
W 1.171466 2.957618 4.113603
W 1.753608 3.158944 3.268767
W 3.529698 3.013326 3.013250
W 4.278912 2.761773 4.070891
W 4.886027 3.265468 3.043423
W 5.816330 2.665501 2.824330
W 0.160009 4.522493 2.979025
W 1.074855 4.081098 3.048847
W 2.069600 4.612226 3.425706
W 3.079250 4.142524 3.639868
W 4.028084 3.879087 3.289468
W 5.108529 4.212428 4.018542
W 5.642868 3.643164 2.531264
W 0.249220 5.453178 3.520654
W 1.158494 5.218569 2.886552
W 2.446970 5.203673 4.166246
W 2.892476 5.106930 3.101391
W 3.937449 4.917874 3.555076
W 5.154968 5.134189 3.367460
W 6.071115 4.064103 3.410539
W 0.990755 6.220377 3.090281
W 1.378473 5.756916 4.055149
W 2.043563 5.767775 3.274976
W 3.323554 6.042212 3.748167
W 4.404850 6.360271 3.395398
W 4.969294 6.544632 2.272705
W 6.296088 5.881919 3.897255
W 6.909679 6.927164 3.354389
W 0.607105 6.425855 4.098168
W 2.060221 6.958717 5.119640
W 3.238788 0.339416 4.021935
W 4.329214 6.883641 4.657117
W 5.012403 0.136211 3.833077
W 5.994823 6.927924 4.071312
W 6.785260 0.821499 4.238313
W 0.343315 0.935344 5.168035
W 1.278927 0.244913 4.401515
W 2.532946 1.104433 3.791089
W 3.632522 0.941651 4.797610
W 4.774846 0.944446 4.555910
W 5.394905 0.949778 5.375962
W 6.974854 1.862870 4.057858
W 1.274717 2.876004 5.263932
W 2.418404 2.155235 4.418949
W 3.205363 2.710756 4.100139
W 3.702520 1.620167 4.077314
W 5.224407 2.002226 4.563562
W 6.547691 2.741830 5.380627
W 0.619106 2.150850 4.836491
W 1.385123 3.901805 4.804440
W 2.193735 3.100615 4.270238
W 3.285966 3.190282 4.989330
W 5.231442 2.690268 5.378905
W 5.188473 3.086109 4.141084
W 6.465496 2.882583 3.986653
W 0.275752 3.597904 4.879997
W 1.050159 4.809277 4.285427
W 2.723012 4.234182 4.586129
W 3.526896 3.997724 5.649146
W 3.905880 3.885689 4.418710
W 4.815254 4.012898 5.021841
W 5.840508 3.733609 4.515364
W 6.977448 4.463175 3.998571
W 0.156242 4.565525 5.140482
W 2.603783 5.504252 5.137254
W 3.405949 4.948473 4.415933
W 3.606839 5.060173 5.343874
W 4.428802 4.911406 4.739377
W 5.700236 5.045632 4.419113
W 0.256613 5.569488 4.607991
W 1.342162 6.045616 5.060875
W 2.552221 6.294113 4.419601
W 3.487640 5.979217 4.832614
W 4.953408 5.869282 4.492537
W 6.175626 6.295799 4.886933
W 6.389259 5.331883 5.207474
W 0.295923 6.742427 5.082091
W 0.797722 0.999927 6.321771
W 1.723282 0.832398 5.696963
W 3.069920 0.069026 5.349313
W 4.333081 5.994859 5.406032
W 5.183413 6.948867 5.162928
W 6.187897 0.382789 5.320227
W 6.109360 1.492200 4.789388
W 1.428270 1.846475 5.460974
W 2.502148 1.175296 5.050459
W 4.257730 2.427952 4.940933
