108
Caixa no tempo 1800
W 1.331764 2.987095 4.150948
W 1.550685 3.695762 2.964193
W 3.198204 2.652577 2.969073
W 4.298160 2.784466 5.195778
W 4.306629 3.067727 3.112301
W 5.316070 3.219848 2.755399
W 6.593209 4.919787 3.142596
W 0.730513 4.345386 2.651327
W 1.876348 4.732149 3.373186
W 2.776253 4.398080 3.827464
W 3.421186 3.628680 3.352575
W 4.810707 4.050356 3.484533
W 5.820789 4.084312 3.110820
W 0.250165 5.759694 3.637039
W 0.927608 5.348539 2.779799
W 2.366517 5.267588 4.284719
W 3.070698 5.163388 3.198574
W 3.890993 4.854385 3.997392
W 4.937624 5.224270 3.559707
W 5.787858 3.427089 3.867438
W 1.117496 6.205221 3.447638
W 1.287238 5.361220 4.263480
W 1.991957 5.693440 3.144912
W 3.112798 5.903386 3.913211
W 4.314390 6.125328 3.384336
W 4.852384 0.039275 2.160631
W 5.893981 5.881591 3.580632
W 6.862950 6.753266 3.514061
W 0.815100 0.165651 3.972934
W 1.521186 6.851394 5.003081
W 3.200998 6.756884 4.503659
W 4.208008 0.253734 4.476486
W 4.506257 0.190103 3.436495
W 5.325204 6.874546 4.023402
W 6.716638 0.700020 4.781539
W 0.903600 0.745455 4.881376
W 1.891559 0.495257 4.167316
W 2.737343 0.724275 3.515731
W 3.949167 0.849563 5.343656
W 4.830348 1.088846 4.471432
W 5.976628 1.562111 5.450319
W 6.788953 1.548208 4.073709
W 1.514717 2.523954 5.503122
W 1.866749 1.707980 4.253325
W 4.042776 2.770735 4.232934
W 4.029682 1.719236 4.546958
W 5.385685 2.009286 4.732010
W 0.394092 3.030759 5.743966
W 0.110315 2.181363 4.999087
W 1.072261 3.524617 5.220819
W 2.848401 3.459318 4.082128
W 2.807023 4.192108 5.496273
W 5.547987 3.074736 5.021094
W 4.970927 2.740393 4.006972
W 6.589133 2.704035 4.011712
W 0.133198 3.485565 4.836011
W 0.948047 4.044511 3.771350
W 1.874405 4.046443 4.234271
W 3.893991 4.239054 5.317992
W 3.901051 3.835815 4.275714
W 4.853117 4.126813 5.253701
W 6.129869 3.973445 4.960575
W 6.615264 4.010427 3.956651
W 0.784662 4.510221 4.917987
W 2.702040 6.008443 5.003188
W 3.340351 5.138991 4.812262
W 3.902013 5.465685 5.712635
W 4.584729 5.118747 4.858838
W 5.819700 4.773802 4.059332
W 0.064158 6.443032 4.544356
W 1.070577 6.000585 5.332689
W 2.037479 6.314618 4.093767
W 3.952868 6.119513 4.802099
W 5.056286 5.981238 4.348865
W 5.932529 6.128421 5.410567
W 6.296187 5.295778 6.179125
W 0.058475 0.162089 5.655245
W 1.231080 0.820118 6.120148
W 1.813345 1.226951 5.325438
W 2.549066 0.503274 5.300233
W 4.745185 5.981372 5.610485
W 4.986928 0.002266 4.981257
W 5.960436 0.338480 5.435843
W 0.424141 1.265555 5.580798
W 1.114160 1.844487 4.907239
W 2.799361 1.295701 4.632280
W 3.093596 2.181309 4.637839
