256
Caixa no tempo 8400
W 6.498597 6.588270 5.904839
W 0.408322 0.150602 0.460093
W 1.376622 0.617449 6.970307
W 2.571207 6.971772 6.313560
W 3.659794 6.601018 6.013745
W 4.509318 0.358271 6.010862
W 5.478892 0.367418 6.367245
W 0.040479 0.364727 6.261956
W 0.447848 1.786138 0.010767
W 1.556607 1.729107 6.608806
W 2.781036 1.288374 6.349133
W 4.116500 1.442036 5.563439
W 5.073123 1.367544 6.621138
W 5.684543 0.918017 0.715845
W 6.696081 1.575570 6.226425
W 0.660715 2.518960 6.110322
W 3.256422 2.113734 5.386963
W 4.141039 1.727953 6.787615
W 4.771860 2.205282 6.001700
W 5.951615 2.180705 5.965172
W 6.744939 2.515125 6.626165
W 0.411937 2.939667 0.199169
W 0.847452 3.566941 6.232438
W 1.531369 4.348683 5.828581
W 2.006148 3.431900 6.191151
W 4.975585 1.739701 0.647957
W 5.339616 2.510639 6.870844
W 5.986168 3.192962 0.250843
W 6.812911 3.656938 6.650290
W 0.670689 4.645673 6.109609
W 2.247658 4.453185 6.699804
W 3.153690 3.580591 6.538629
W 4.140278 2.927943 6.156368
W 5.023361 3.695492 6.501594
W 5.871760 3.236071 6.118382
W 6.652937 4.902664 6.346685
W 1.053361 5.041622 5.206699
W 1.627182 5.649677 0.270544
W 3.356992 4.716318 6.454614
W 4.944073 5.033787 6.310798
W 5.483742 5.430881 5.086164
W 6.298687 3.988106 5.642808
W 5.873463 5.721699 6.223432
W 0.283526 5.981883 6.181893
W 1.315395 6.792268 6.146405
W 1.856928 5.897952 6.201550
W 4.179477 5.753636 6.365118
W 5.048036 6.327171 6.471525
W 5.557327 5.672461 0.262021
W 6.679209 6.125387 0.185275
W 6.857826 6.200411 1.229267
W 1.458073 0.396871 1.020023
W 2.269613 0.470958 1.506801
W 2.966772 6.079741 6.784107
W 4.269411 6.758125 0.045923
W 5.314038 6.987094 0.328751
W 6.718452 0.930554 0.231801
W 0.248879 0.529371 1.597538
W 1.524883 1.113958 1.729861
W 2.265934 1.533358 0.496871
W 2.511444 0.557958 0.326973
W 4.464565 0.778247 0.641220
W 6.565581 1.353215 1.251755
W 0.800670 2.058421 1.070182
W 1.595442 2.542862 0.792545
W 2.338153 2.453314 6.337702
W 2.578161 2.481128 1.205977
W 3.756786 0.742816 6.775918
W 6.083921 1.826044 0.143131
W 6.716665 2.281550 0.869145
W 6.864253 3.234656 1.174103
W 1.120441 3.017366 1.466222
W 2.159458 3.376768 1.208608
W 3.165034 2.482694 0.133982
W 4.548884 2.343442 1.579183
W 5.663270 2.404184 0.896554
W 5.878016 3.538529 1.266716
W 0.441610 4.008846 0.445308
W 1.210044 4.164509 1.227000
W 1.781359 3.411164 0.255595
W 3.367925 3.935104 1.454651
W 4.281440 2.723736 0.226808
W 5.309068 4.061502 0.651477
W 5.775248 4.725590 6.975412
W 6.471418 4.155168 0.657291
W 1.194248 4.631106 0.147889
W 2.195042 4.783705 0.873000
W 3.143196 4.438813 0.464434
W 3.947801 3.955837 0.031163
W 4.689414 5.110439 0.302300
W 4.968900 5.336215 1.344684
W 0.385326 5.303180 0.157464
W 0.785380 6.264978 0.376587
W 2.063962 6.644926 0.483164
W 2.779344 5.658085 0.671614
W 3.841555 5.821653 0.448819
W 4.796570 6.201141 0.772434
W 6.475784 5.210016 1.014372
W 6.483802 0.175266 1.054289
W 0.950206 6.594345 1.479286
W 2.396967 6.734399 2.372070
W 2.897385 6.656753 1.395760
W 3.448874 0.713988 0.868247
W 4.967815 0.428089 1.489103
W 5.751597 6.307898 1.397968
W 6.802915 0.891723 2.417823
W 0.918614 0.627454 2.454563
W 2.202690 0.964271 2.530635
W 2.800197 1.517344 1.551411
W 3.561633 1.906560 0.914962
W 4.402112 1.273500 1.990556
W 5.865397 0.723370 2.067784
W 0.105157 2.227920 1.875501
