256
Caixa no tempo 9700
W 6.365605 6.568887 6.129702
W 0.376868 0.416564 0.420592
W 1.455785 0.568912 6.824977
W 2.375844 0.093072 6.358923
W 3.679660 6.533381 5.950580
W 4.359286 0.363349 5.852228
W 5.788094 0.450394 6.249519
W 0.310666 0.048757 6.391099
W 0.470517 1.910321 0.029966
W 1.504787 1.957012 6.816454
W 2.625257 1.438854 6.403359
W 4.119706 1.501845 5.505169
W 5.316802 1.257920 6.659865
W 5.623367 1.167156 0.738344
W 6.772477 1.309360 5.885738
W 0.846253 2.337473 6.106826
W 3.162811 2.268641 5.808418
W 3.999773 1.687777 6.658738
W 4.758020 2.098853 5.907141
W 5.832212 1.921413 5.836995
W 6.805903 2.581483 6.426826
W 0.632750 2.919928 0.177419
W 0.870824 3.868688 6.372142
W 1.639058 4.667347 5.860171
W 1.814406 3.419564 6.250989
W 4.683838 1.689860 0.489602
W 5.252177 2.421777 6.788995
W 6.102664 3.074704 0.380608
W 6.756624 3.847158 6.385479
W 0.595939 5.004574 6.157303
W 2.593912 4.956285 6.794932
W 2.746442 3.396342 6.719489
W 3.702454 3.125772 6.012466
W 5.018432 3.317278 6.456163
W 5.863941 3.059058 5.951900
W 6.499927 4.916141 6.306495
W 1.077735 5.190962 5.200251
W 1.701106 5.405558 0.517550
W 3.647161 4.638935 6.226796
W 4.880127 4.945502 6.264877
W 5.615471 5.883836 4.972789
W 6.345347 4.332028 5.380771
W 5.893490 5.649062 5.865696
W 0.203204 5.938454 6.299640
W 1.236976 6.830788 6.072420
W 1.548786 5.709182 6.401316
W 4.083659 5.568818 6.329870
W 5.307208 6.516354 6.654974
W 5.795073 5.720553 0.160469
W 6.649141 6.337505 0.329462
W 6.935589 6.013425 1.404614
W 1.281002 0.813889 0.777757
W 2.082743 0.204275 1.371470
W 3.067210 5.850322 6.490941
W 4.211793 6.529103 6.844792
W 5.343988 0.193859 0.425560
W 6.498339 0.877349 6.873874
W 0.454574 0.629640 1.520501
W 1.656649 1.294105 1.617800
W 2.040081 1.660268 0.756694
