256
Caixa no tempo 9500
W 5.597399 0.902672 4.623345
W 0.015045 2.047267 3.213605
W 1.354818 1.554595 4.136300
W 2.123098 2.832272 3.417355
W 3.104371 2.997000 3.578688
W 3.161603 1.019207 2.694958
W 5.000484 2.039543 2.548098
W 5.957160 1.819895 3.982067
W 0.352048 3.544132 3.376945
W 0.785758 2.681370 3.720280
W 1.606375 3.772232 3.409287
W 3.942932 2.564020 2.857187
W 4.383836 3.223926 4.092495
W 4.930152 3.267985 3.096275
W 5.932034 2.678128 3.059300
W 6.175635 4.877421 3.106952
W 0.454744 4.654613 3.046822
W 2.238719 4.689800 3.831622
W 2.841199 3.827749 4.213410
W 3.783798 3.997962 3.463673
W 4.647918 4.194359 3.889786
W 5.794493 3.835945 2.589403
W 0.205425 5.604379 3.394113
W 1.939079 5.279155 2.771146
W 1.990237 5.513324 4.812950
W 2.902606 5.126063 3.060839
W 3.965671 5.032767 3.397386
W 5.248395 5.147276 3.510202
W 6.193208 3.582197 3.582345
W 0.543953 6.488829 2.390071
W 1.195158 5.627048 3.522232
W 2.181029 5.877655 3.597592
W 3.588579 6.063443 3.664489
W 4.796492 6.438746 3.216015
W 4.518212 6.918657 2.250237
W 6.387738 5.648867 4.091109
W 6.718107 6.704788 3.263411
W 0.548058 6.564694 3.881702
W 2.147799 6.398725 5.533295
W 3.337207 0.182526 4.153719
W 4.325943 6.799404 4.812737
W 4.900318 0.468508 4.033189
W 6.296271 0.128328 4.097941
W 0.175784 0.516915 4.638162
W 0.613964 1.295490 5.263691
W 1.513513 0.266558 5.180547
W 1.819561 0.713296 3.632182
W 3.100290 1.139972 4.951313
W 4.196481 0.975509 4.648531
W 5.209564 1.090056 5.511543
W 0.280440 1.774428 4.446006
W 1.393131 3.549157 5.195012
W 2.608203 1.518103 3.528346
W 2.967688 2.585130 4.387386
W 3.791740 2.069919 4.457503
W 4.800599 1.794257 4.571404
W 6.915233 2.767764 5.455935
W 1.664115 2.448422 4.995589
W 1.516533 4.253727 4.510798
W 2.006070 3.223133 4.315093
W 2.782490 3.161574 5.428545
W 5.155889 2.737707 5.006172
W 5.497711 2.804114 4.015844
W 6.706501 2.646506 4.069501
W 0.794762 3.205381 4.500243
W 0.632543 4.648916 4.103582
W 2.376712 4.261022 5.276022
W 4.346081 4.089622 5.895641
W 3.678576 4.225506 4.933398
W 5.337972 4.399399 5.393148
W 6.016677 3.218889 5.009938
W 6.832170 4.014511 4.474214
W 0.448393 4.267264 5.369962
W 2.562124 5.299405 5.544935
W 3.157170 5.143481 4.312548
W 3.639166 5.212338 5.366119
W 4.311019 5.106340 4.401595
W 5.804251 4.040224 4.346014
W 0.425589 5.654991 4.490837
W 1.288316 6.316080 4.738720
W 2.510420 6.423554 4.405428
W 3.441741 6.073132 4.733245
W 5.332645 6.526582 4.130438
W 6.536391 6.391630 4.864516
W 6.898806 5.355225 5.401980
W 0.461010 6.667650 5.316919
W 0.779913 1.141303 6.394841
W 1.727956 1.029451 5.888651
W 3.063156 0.047800 5.139486
W 4.861453 6.248698 5.674343
W 5.449341 0.050152 5.081018
W 6.393558 0.559911 5.432917
W 6.433893 1.986682 5.009411
W 2.468713 1.920716 4.954865
W 2.258075 0.467479 4.543544
W 4.146334 3.180943 5.100483
