108
Caixa no tempo 900
W 0.341589 6.446891 5.937887
W 0.875197 6.787126 6.790460
W 1.894306 0.625480 0.025411
W 2.479342 6.963350 6.440920
W 3.474823 6.468521 6.156233
W 4.523512 6.979115 6.323341
W 6.001237 6.676412 5.872838
W 6.913088 0.515663 6.407216
W 0.769444 0.912115 0.152878
W 1.494999 1.614105 6.526863
W 2.786788 1.198330 6.228426
W 3.828933 0.912560 6.067264
W 4.812437 1.041411 6.664160
W 6.106897 1.087681 6.625923
W 6.949137 1.852851 6.334693
W 0.910678 2.389841 6.322443
W 2.192802 2.098121 5.629726
W 3.170102 1.963926 6.678157
W 4.534824 1.687512 5.777359
W 5.565122 1.699309 5.997032
W 6.261132 2.663869 6.541118
W 0.098392 2.646044 0.102387
W 1.170915 3.408650 6.924511
W 1.774006 3.298882 6.147285
W 2.782140 3.079766 5.961702
W 4.299487 2.298155 6.730100
W 5.231189 2.755643 6.485207
W 6.406320 3.538476 0.280364
W 6.794137 3.815881 6.059074
W 0.807147 4.248143 6.113513
W 1.765794 4.357064 6.531171
W 2.891039 3.983577 6.651307
W 3.753450 3.369527 6.206281
W 4.944822 3.815436 6.342334
W 5.733678 3.429639 5.823994
W 6.974637 4.903048 6.393067
W 1.654191 4.768054 5.602639
W 1.929621 5.528008 6.943613
W 2.543188 4.962050 6.272051
W 4.367515 5.012443 5.965437
W 5.288086 5.529246 5.685228
W 5.895057 4.669706 5.740307
W 6.252913 5.681486 6.210259
W 0.870719 5.465726 5.882013
W 1.607501 6.700114 6.126395
W 2.495954 5.965395 6.015222
W 3.619663 5.476311 6.419515
W 4.580544 6.000811 6.358938
W 5.612891 5.815631 0.229538
W 6.466755 6.813355 0.079892
W 0.347605 6.650313 0.807404
W 1.239493 0.087271 0.799491
W 2.566331 0.317809 0.809931
W 3.134898 6.026846 0.107861
W 4.488823 6.775614 0.397686
W 5.562971 6.974676 0.620794
W 6.736728 0.989234 0.597033
W 0.620372 0.656522 1.566595
W 1.552965 1.070468 1.031396
W 2.729735 1.329837 0.322125
W 3.246942 0.415705 6.919524
W 5.021741 0.838392 0.768324
W 6.158118 1.577557 1.594073
W 0.457850 1.886658 1.136601
W 1.387280 2.291291 0.399796
W 2.092602 2.469721 6.652683
W 2.913348 2.223088 1.002886
W 3.910446 1.342688 0.137972
W 5.260303 1.919215 0.027657
W 6.426510 2.265431 0.691390
W 0.040490 3.225311 1.031801
W 0.967115 2.682590 1.350315
W 1.986055 3.278891 1.213275
W 3.192934 3.056994 0.029627
W 4.279457 2.567577 1.400440
W 5.318579 2.965702 0.598198
W 6.048853 3.467447 1.308955
W 0.337993 3.969438 0.094512
W 1.280317 4.042470 0.880778
W 2.165135 3.763508 0.320164
W 3.444121 3.879437 0.562983
W 4.337468 3.200333 0.292653
W 5.453759 4.142494 0.730356
W 6.160755 4.906845 6.974897
W 6.868059 4.616143 0.925387
W 0.860542 4.905339 0.091514
W 1.641333 5.073568 0.899771
W 2.809099 4.860077 0.388782
W 4.252099 4.644759 0.022791
W 5.213312 4.819417 6.641411
W 5.987551 5.014940 1.069592
W 0.277193 5.754427 0.061952
W 1.165244 5.887260 0.401359
W 2.137616 6.459857 0.397395
W 3.088104 5.607276 1.265870
W 4.118139 5.665476 0.589288
W 5.085791 5.991624 1.191296
W 6.525127 6.016976 0.813902
W 6.448758 0.338127 1.379004
W 0.670150 6.401237 1.906388
W 1.716863 0.129727 1.733781
W 2.974348 6.745829 1.822158
W 3.882883 0.330734 0.995750
W 5.136506 0.119179 1.622202
W 6.124301 6.360141 1.972563
W 0.156815 1.291742 2.333848
W 1.035310 0.536057 2.532912
W 2.234326 1.034864 1.966033
W 3.085891 1.174815 1.279925
W 4.112230 1.451827 1.056934
W 4.898757 1.242270 1.820681
W 5.972926 0.609035 2.275935
W 6.909034 2.372681 1.852913
W 1.068226 1.472301 1.870298
W 1.855387 2.250695 1.535742
