108
Caixa no tempo 600
W 0.100376 6.640500 5.942043
W 0.846480 6.715107 6.620216
W 1.839317 0.358676 6.803587
W 2.894228 0.043355 6.610420
W 3.648799 6.405202 6.148413
W 4.609227 6.878048 6.211713
W 5.670985 6.677752 6.194284
W 6.824263 0.655631 6.095798
W 0.634123 0.815559 0.042324
W 1.545720 1.534963 6.627337
W 2.636428 1.062683 6.213124
W 3.878148 0.703363 6.265281
W 4.799391 0.774881 6.873864
W 5.906499 1.213855 6.876214
W 6.967507 1.808620 6.488013
W 0.938436 2.389001 6.227041
W 2.199722 2.077029 5.919552
W 3.171917 1.920150 6.502663
W 4.389222 1.711770 6.151360
W 5.518924 1.844320 6.040124
W 5.993032 2.301208 6.792483
W 0.053457 2.864472 6.704925
W 1.089658 3.239210 0.210298
W 1.874686 3.075961 6.373590
W 2.872280 3.043296 5.871712
W 4.136846 2.574693 6.938468
W 4.832741 2.932089 6.128869
W 5.962628 3.479290 6.941071
W 6.666081 3.843057 6.264374
W 0.963900 4.018291 6.397663
W 1.864588 4.466154 6.785934
W 3.010888 4.029037 6.657001
W 3.993546 3.580597 6.467091
W 5.033150 3.924560 6.747930
W 5.521163 3.835618 5.935763
W 0.189801 4.898435 6.549982
W 1.391894 5.084954 5.735075
W 2.080303 5.467902 6.817198
W 3.135666 4.924860 6.074481
W 4.389457 4.759986 6.131375
W 5.303220 5.342924 5.945371
W 6.142992 4.687935 6.253683
W 6.471060 5.849335 5.967796
W 0.641075 5.709070 6.111559
W 1.727524 6.260056 6.230145
W 2.812559 5.894682 6.173816
W 3.797628 5.542791 6.823059
W 4.808459 5.914163 6.762671
W 5.983008 5.915215 6.782671
W 6.658688 6.949434 6.810091
W 0.306103 6.684909 0.613205
W 1.449979 0.027753 0.703331
W 2.728546 0.349738 0.857145
W 3.280175 6.298852 0.248039
W 4.486346 6.849756 0.344051
W 5.722105 0.061463 0.896560
W 6.726459 0.800182 0.683227
W 0.741944 0.816649 1.268852
W 1.691317 1.262240 1.006329
W 2.483130 1.309909 0.252178
W 3.698445 0.450978 0.276284
W 4.735081 0.910904 1.004034
W 6.045256 1.326626 1.520672
W 0.081527 1.891567 0.451978
W 1.250710 2.049234 0.401228
W 2.260660 2.371724 0.085397
W 3.189041 2.129522 0.925851
W 3.978986 1.619473 0.450822
W 5.015799 1.866982 0.064186
W 6.059178 2.399580 0.862686
W 6.964061 2.915267 0.722715
W 1.138376 2.831020 1.228252
W 2.153294 3.237596 1.263433
W 3.245153 3.157168 0.341131
W 4.033666 2.591998 0.999912
W 5.202686 2.959478 0.608115
W 6.231617 3.517253 1.190435
W 0.143539 3.957322 0.277828
W 1.056160 4.141695 0.806338
W 2.267901 4.131103 0.762596
W 3.354718 4.170649 0.978008
W 4.253390 3.628086 0.544860
W 5.314069 4.079045 0.764143
W 6.166636 4.467866 0.320115
W 0.073569 4.752448 0.932747
W 1.015707 5.115195 0.104468
W 1.709424 5.039337 1.091964
W 2.809325 4.974394 0.408333
W 4.221426 4.631231 0.387337
W 5.250913 4.899995 6.925907
W 6.046320 4.996315 1.253522
W 6.973859 5.809133 0.075317
W 1.265192 5.988351 0.680061
W 2.232438 6.412541 0.326813
W 3.227228 5.813283 1.414385
W 4.122068 5.849028 0.919463
