256
Caixa no tempo 7500
W 6.317491 6.501030 6.169005
W 0.411609 0.193204 0.468552
W 1.367925 0.709418 0.087412
W 2.594024 0.063180 6.182152
W 3.681576 6.632685 6.145553
W 4.435364 0.368457 6.212048
W 5.611535 0.361420 6.150076
W 6.938672 0.544664 6.416242
W 0.643033 1.657111 0.171655
W 1.707389 1.715602 6.435429
W 2.898627 1.205934 6.357516
W 4.019043 1.242353 5.897227
W 5.235017 1.224559 6.743061
W 5.565731 0.847712 0.718214
W 6.708471 1.515355 6.064981
W 0.727258 2.315314 6.279074
W 2.862164 2.208262 5.529752
W 3.825683 2.028684 6.778513
W 4.764553 1.981142 5.910833
W 5.779826 2.071928 5.824909
W 6.514171 2.643559 6.497770
W 0.705110 2.813900 0.376580
W 0.878141 3.477102 6.265982
W 1.858512 4.324936 5.568079
W 2.123831 3.471597 6.101359
W 4.712024 1.844852 0.447247
W 5.204636 2.609512 6.734210
W 6.062954 3.572668 0.251487
W 6.850559 3.678556 6.597675
W 0.560763 4.476718 6.302683
W 2.341676 4.310591 6.834034
W 3.134728 3.634203 6.467161
W 3.919182 3.023698 6.247863
W 5.125181 4.084237 6.578974
W 5.758170 3.342313 6.077977
W 6.708603 4.976134 6.477500
W 1.153638 5.000572 5.132346
W 2.031626 5.522979 0.192897
W 3.234373 4.847122 6.470954
W 5.092120 4.953690 6.165547
W 5.454688 5.566158 5.406771
W 6.358429 4.258405 5.865600
W 5.879842 5.609269 6.386721
W 0.655783 5.886817 6.078917
W 1.378679 6.901859 6.389981
W 2.029823 5.959901 6.164667
W 4.087466 5.460969 6.499591
W 4.975697 6.236605 6.343808
W 5.546164 5.744480 0.429834
W 6.433712 6.211810 0.119032
W 6.817678 6.290887 1.185325
W 1.438903 0.074625 0.990337
W 2.555439 0.561132 1.462259
W 3.156666 6.393263 0.157869
W 4.106779 6.882994 0.163552
W 5.391983 6.798392 0.341700
W 6.761932 1.088940 0.445524
W 0.480698 0.580525 1.402914
W 1.350937 1.022436 1.639148
W 2.707645 1.584077 0.518503
W 2.792183 0.516660 0.225091
W 4.580238 0.735148 0.562512
W 6.612249 1.287102 1.545768
W 0.654730 1.936997 1.233738
W 1.742440 2.201675 0.559560
W 2.498668 2.494751 6.373235
W 2.798452 2.561203 1.230276
W 3.837365 0.848163 6.915096
W 5.999579 1.724347 0.213178
W 6.653245 2.241475 0.784485
W 6.962108 3.415906 1.313459
W 1.079759 3.066145 1.528234
W 2.172285 3.674664 1.264874
W 3.117326 2.713730 0.256475
W 4.568231 2.314646 1.387725
W 5.579111 2.627594 0.841408
W 5.742085 3.551614 1.410233
W 0.389447 3.924898 0.555348
W 1.261482 4.083754 1.270081
W 1.590570 3.165352 0.205842
W 3.187523 3.861718 1.260680
W 4.250115 2.852444 0.463620
W 5.120974 4.292551 0.658816
W 5.766288 4.787001 6.907424
W 6.298243 4.397140 0.957400
W 1.270566 4.679386 0.195560
W 2.094077 4.700207 0.836175
W 3.124578 4.521607 0.475243
W 4.120552 4.084431 6.937802
W 4.687090 5.121183 0.289599
W 5.172223 5.157410 1.274315
W 0.176087 5.301540 0.235158
W 0.865835 6.216623 0.367113
W 2.162466 6.552698 0.385834
W 2.811998 5.612642 0.937227
W 3.843643 5.801190 0.548163
W 4.695467 6.067928 1.029915
W 6.424322 5.454481 0.893539
W 6.325184 0.255579 1.083481
W 0.797172 6.421456 1.589230
W 2.265647 6.787697 2.392240
W 3.057452 6.585276 1.372989
W 3.534312 0.745234 1.078118
W 5.043902 0.282827 1.524648
W 5.679354 6.034499 1.486615
W 6.808987 1.051722 2.493656
W 0.794178 0.345573 2.529255
W 2.252481 1.138688 2.359536
W 3.101318 1.479004 1.571736
W 3.786323 1.794859 0.836027
W 4.401852 1.055451 2.017560
W 5.905624 0.644023 2.054249
W 6.930282 2.375588 1.938200
W 0.686864 1.611881 2.374513
W 1.581822 2.059031 1.917911
W 2.584240 2.086041 2.279230
W 3.665482 2.302212 1.872414
W 5.449493 1.735310 1.638004
W 6.023743 1.711354 2.445471
W 6.764255 3.092865 2.590951
W 0.889782 2.704245 2.592493
W 1.983539 3.051924 2.082574
W 3.080501 3.199445 2.011416
W 4.185514 3.612626 2.099649
W 4.992550 3.065377 2.009739
