256
Caixa no tempo 6500
W 6.588177 6.597967 5.991094
W 0.559771 6.971256 0.335508
W 1.605258 0.835299 0.193503
W 2.475699 0.213114 6.259695
W 3.700316 6.417392 6.293901
W 4.579003 0.097085 6.364611
W 5.745156 0.246282 6.340560
W 6.758198 0.662509 6.675030
W 0.703646 1.515355 0.293579
W 1.835501 1.629161 6.441497
W 2.720935 1.299405 6.235929
W 3.735911 1.109498 5.939176
W 5.074863 1.108476 6.540661
W 5.747558 0.972744 0.524041
W 6.820262 1.631970 6.134105
W 0.742479 2.088052 6.344714
W 2.780972 2.378898 5.330367
W 3.406719 2.068078 6.464735
W 4.594128 1.841208 5.856211
W 5.854396 1.957361 5.808212
W 6.212281 2.668483 6.626086
W 0.652839 2.509306 0.640152
W 1.103277 3.294305 6.363222
W 2.082045 4.274278 5.573833
W 2.423530 3.316652 5.948107
W 4.746775 1.914403 0.004817
W 5.105845 2.835453 6.528552
W 6.008191 3.744045 0.289752
W 6.854776 3.629988 6.450429
W 0.750770 4.474393 6.288879
W 2.088748 4.297433 6.875656
W 3.113692 3.904297 6.755264
W 3.921461 3.147764 6.369733
W 5.043079 3.916358 6.569404
W 5.831419 3.331442 5.899045
W 6.697040 5.177931 6.313006
W 1.173155 4.933810 5.362106
W 2.205358 5.425088 6.906856
W 2.827696 4.997106 6.323950
W 4.699579 5.056293 6.022625
W 5.419107 5.450947 5.278468
W 6.186824 4.295332 5.670194
W 5.818824 5.762445 6.431825
W 1.057556 5.749649 6.008849
W 1.416007 6.898124 6.520978
W 2.205624 6.166793 6.086822
W 3.874896 5.480131 6.426638
W 4.909318 6.176342 6.288864
W 5.397041 5.933448 0.398036
W 6.534123 6.389213 0.189117
W 6.975386 6.391004 1.308904
W 1.300591 0.039456 1.070280
W 2.435416 0.455350 1.240147
W 3.059019 6.293904 0.285426
W 4.301705 6.770973 0.355891
W 5.616548 6.915315 0.417638
W 6.858178 1.142787 0.637391
W 0.256101 0.560384 1.423564
W 1.539163 0.996185 1.382223
W 2.887617 1.499198 0.426654
W 2.837882 0.429586 0.244890
W 4.693064 0.829408 0.559895
W 6.559196 1.415478 1.585812
W 0.716530 1.645588 1.270131
W 1.715183 1.904246 0.471862
W 2.411263 2.495448 6.761553
W 2.808735 2.579560 1.214762
W 3.916587 1.000115 0.014271
W 5.742013 1.957674 0.095886
W 6.653597 2.245708 0.827032
W 6.958189 3.278269 1.411718
W 1.047235 2.899041 1.456155
W 2.271241 3.455045 1.326969
W 3.217944 3.103707 0.408260
W 4.511246 2.541930 1.298447
W 5.418046 2.741390 0.828464
