256
Caixa no tempo 9100
W 6.394287 6.645489 5.852653
W 0.411822 0.332444 0.463571
W 1.502852 0.575344 6.802864
W 2.373878 0.162574 6.410975
W 3.646553 6.646285 5.941011
W 4.492146 0.353688 5.852844
W 5.636000 0.363175 6.336725
W 0.235198 0.253742 6.386744
W 0.441936 1.910240 0.026726
W 1.471286 1.778811 6.802241
W 2.534196 1.423127 6.285660
W 4.068582 1.540219 5.404139
W 5.243412 1.307946 6.474140
W 5.766334 1.117640 0.635891
W 6.807573 1.346122 6.155970
W 0.690648 2.430856 6.095431
W 3.224351 2.236931 5.579707
W 4.079863 1.747536 6.735534
W 4.865465 2.204343 5.890921
W 5.904285 2.030578 5.920309
W 6.659686 2.561295 6.516546
W 0.483080 3.001999 0.273964
W 0.885854 3.738222 6.281790
W 1.607461 4.510256 5.999795
W 1.964640 3.350641 6.028547
W 4.892714 1.695553 0.546423
W 5.226017 2.383183 6.847272
W 6.105669 3.044641 0.283520
W 6.726730 3.743176 6.534916
W 0.582335 4.884705 6.101240
W 2.416498 4.693310 6.708382
W 2.928380 3.481867 6.641738
W 4.040268 3.137339 6.185044
W 4.959896 3.485694 6.531557
W 5.935702 3.150562 6.126260
W 6.525577 4.885598 6.348619
W 1.013904 5.149691 5.227868
W 1.595080 5.502547 0.495649
W 3.346326 4.827989 6.360479
W 4.871900 4.967832 6.260198
W 5.503888 5.770621 4.913084
W 6.340737 4.131518 5.434744
W 5.923670 5.723762 6.011415
W 0.179375 5.927246 6.315752
W 1.328650 6.883123 6.121284
W 1.696044 5.856840 6.256825
W 4.079730 5.729902 6.373262
W 5.225618 6.415261 6.632950
W 5.737758 5.734666 0.199829
W 6.728298 6.187765 0.239389
W 6.970401 6.033751 1.263072
W 1.268201 0.642450 0.856798
W 2.291195 0.416934 1.523126
W 3.017309 5.735941 6.451495
W 4.196018 6.602407 6.912128
W 5.406895 0.159178 0.492616
W 6.598305 0.877075 0.071782
W 0.382054 0.534175 1.518427
W 1.601253 1.318019 1.615431
W 2.079477 1.598234 0.560816
W 2.395458 0.591548 0.341378
W 4.382998 0.781396 0.491406
W 6.553574 1.303132 1.292711
W 0.765662 1.894179 1.053985
W 1.676582 2.618168 0.587009
W 2.297886 2.380510 6.329561
W 2.578594 2.318258 1.246534
W 3.577413 0.456640 6.664998
W 6.033703 1.774404 6.984808
W 6.786343 2.294253 0.668005
W 0.040074 3.276293 1.168091
W 0.912284 3.277892 1.630485
W 2.159595 3.538414 1.341508
W 3.171394 2.364792 6.905360
W 4.685823 2.376813 1.525044
W 5.655127 2.342284 1.081961
W 5.833414 3.482494 1.280860
W 0.677684 4.006836 0.395890
W 1.328211 4.176004 1.210735
W 1.763954 3.772546 0.282819
W 3.477739 3.871440 1.407851
W 4.334807 2.674484 0.222503
W 5.067975 3.946947 0.442976
W 5.755731 4.569278 6.866889
W 6.475335 4.035634 0.541870
W 1.361255 4.632612 0.104089
W 2.165836 4.573036 0.718137
W 3.166161 4.415085 0.442756
W 4.068010 3.645719 0.062772
W 4.700918 5.172598 0.352006
W 4.970668 5.453317 1.321016
W 0.409085 5.181209 0.085744
W 0.793044 6.363898 0.158636
W 1.907115 6.585082 0.389357
W 2.605274 5.656520 0.708012
W 3.771840 5.766599 0.406982
W 4.846507 6.299348 0.642741
W 6.254971 5.180357 0.954813
W 6.359467 0.166786 0.794625
W 0.975144 6.683306 1.423286
W 2.397175 6.811304 2.374387
W 2.925129 6.411273 1.326480
W 3.283963 0.683784 0.753352
W 4.985449 0.523602 1.366656
W 5.773511 6.492610 1.348226
W 6.805497 0.930890 2.473137
W 1.050720 0.587165 2.709968
W 1.989143 0.741928 2.535901
W 2.674164 1.298144 1.475420
W 3.524723 1.803363 0.821491
W 4.232756 1.501318 1.773993
W 5.743872 0.510103 2.159280
W 0.145774 2.281726 1.718592
W 0.666110 1.545416 2.194662
W 1.712849 2.260856 1.947549
W 2.906763 2.242623 2.789322
W 3.545319 2.518004 1.631790
W 5.398071 1.485560 1.631637
W 6.014832 1.661241 2.523313
W 6.888501 3.153358 2.332766
W 1.034553 2.793053 2.594392
W 2.090108 3.139150 2.278744
W 3.101710 3.376157 2.279271
W 4.143425 3.458361 2.310004
W 5.220672 3.093236 2.037037
W 6.142404 2.551007 1.987745
W 6.626916 4.123682 1.893290
W 0.628688 3.834132 2.378971
W 1.629971 4.217146 2.343371
W 2.734627 4.125979 2.981941
W 4.608670 3.301893 1.056599
W 4.692191 4.634853 2.743536
W 4.797627 4.070939 1.793543
W 0.785757 5.513206 2.162441
W 0.362400 4.689765 1.293077
W 2.850180 5.682102 2.367505
W 2.672715 4.596990 1.849173
W 3.714141 4.439469 2.549823
W 4.192298 4.505040 0.997184
W 5.419049 5.652517 2.331862
W 0.879741 5.602868 1.183158
W 1.683479 5.043602 1.630957
W 1.885697 6.150989 1.355498
W 3.651941 6.308061 2.585481
W 3.819237 5.354695 1.430156
W 4.426057 5.631040 2.523291
W 6.354481 5.856972 2.820988
W 6.560921 6.744399 2.043175
W 1.546244 6.750825 3.606131
W 2.828595 6.902048 3.306808
W 3.803542 0.238156 3.097972
W 3.914657 6.551744 1.196964
W 4.944884 1.055839 2.793334
W 5.688955 6.712849 2.741564
W 5.966676 0.755765 3.424611
W 0.311190 0.944556 3.419753
W 1.465071 1.556586 3.015244
W 3.640713 0.560954 1.710243
W 3.995931 1.751754 3.499342
W 4.907779 2.188996 3.581489
W 5.679199 0.970058 4.654430
W 0.003020 2.103108 3.208961
W 1.393476 1.495823 4.199181
W 2.121297 2.681963 3.267238
W 3.157568 3.119359 3.431492
W 3.194640 1.014115 2.834756
W 5.023007 2.159200 2.553802
W 6.023525 1.758178 4.020214
W 0.304752 3.450818 3.426840
W 0.894518 2.506926 3.607615
W 1.577041 3.723505 3.473120
W 3.865498 2.526277 2.852353
W 4.237257 3.222014 4.061840
W 4.860263 3.193635 3.188771
W 5.884218 2.684682 3.038532
W 6.219955 4.815619 2.986687
W 0.544211 4.541790 3.032941
W 2.206565 4.598787 3.770837
W 2.997684 3.874536 4.177085
W 3.729788 3.877078 3.484041
W 4.769237 4.191165 3.900435
W 5.742354 3.908171 2.508450
W 0.172029 5.603073 3.379951
W 1.911189 5.280819 2.711334
W 1.925627 5.366467 4.768070
W 2.946956 5.091334 3.194029
W 3.924398 5.069673 3.388051
W 5.196851 5.111918 3.546503
